% This data set is also obtained from the task of controlling a F16
% aircraft, although the target variable and attributes are different
% from the ailerons domain. In this case the goal variable is related to
% an action taken on the elevators of the aircraft.
%
% Characteristics: 8752 cases, 19 continuous attributes 
% Source: collection of regression datasets by Luis Torgo (ltorgo@ncc.up.pt) at
% http://www.ncc.up.pt/~ltorgo/Regression/DataSets.html
% Original source: Experiments of Rui Camacho (rcamacho@garfield.fe.up.pt). 

@relation elevators
@attribute  climbRate real
@attribute  Sgz real
@attribute  p real
@attribute  q real
@attribute  curRoll real
@attribute  absRoll real
@attribute  diffClb real
@attribute  diffRollRate real
@attribute  diffDiffClb real
@attribute  SaTime1 real
@attribute  SaTime2 real
@attribute  SaTime3 real
@attribute  SaTime4 real
@attribute  diffSaTime1 real
@attribute  diffSaTime2 real
@attribute  diffSaTime3 real
@attribute  diffSaTime4 real
@attribute  Sa real
@attribute  Goal real

@data
-262, -22, -0.05, 0.01, -0.2, -13, 6, 0.001, 0.1, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.017
201, -25, 0.04, -0.05, -0.2, -13, 12, 0.002, 0.0, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.018
349, -17, 0.06, 0.00, 0.0, -13, 7, 0.001, 0.4, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.020
-228, 1, -0.04, 0.12, 0.1, -13, -7, -0.002, 0.0, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.018
244, -3, 0.04, 0.01, 0.1, -13, 6, 0.001, -0.1, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.022
-164, 5, -0.03, 0.18, 0.1, -13, -14, -0.002, -0.1, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.018
229, 1, 0.03, 0.02, 0.1, -13, 6, 0.000, -0.1, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.019
261, 7, 0.03, 0.06, 0.2, -13, -3, -0.001, 0.3, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.023
-451, 5, -0.07, 0.24, 0.1, -13, -20, -0.003, 0.0, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.018
-554, -15, -0.10, 0.06, -0.2, -13, 6, -0.003, -1.4, -0.0008, -0.0008, -0.0008, -0.0008, 0.0001, 0.0000, 0.0000, 0.0000, -0.0008, 0.016
-468, -24, -0.08, -0.18, -0.2, -13, 20, 0.003, 2.9, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.015
155, -31, 0.03, -0.21, -0.3, -13, 28, 0.004, 0.2, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.020
35, -8, 0.03, 0.13, 0.1, -13, -7, -0.002, 0.0, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.018
58, -7, 0.03, 0.05, 0.1, -13, 7, 0.000, -1.3, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.020
-83, -6, 0.01, 0.12, 0.2, -13, -8, -0.002, 0.1, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.018
129, -7, 0.02, 0.02, 0.2, -13, 6, 0.000, -0.1, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.019
68, 25, -0.02, 0.08, -0.1, -13, -2, 0.000, 0.0, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.021
-222, 21, -0.15, 0.14, -0.5, -13, -8, -0.003, 0.0, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.019
-225, -30, 0.19, 0.07, 0.5, -12, -2, -0.003, -0.1, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.018
-225, -33, 0.18, -0.05, 0.7, -12, 3, -0.003, 1.7, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.019
-122, -43, -0.42, 0.05, 0.3, -13, 2, -0.015, 0.0, -0.0011, -0.0011, -0.0011, -0.0011, 0.0000, 0.0000, 0.0000, 0.0000, -0.0011, 0.018
-109, -45, -0.49, -0.03, 0.0, -13, 3, -0.012, 0.5, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.017
205, -43, -0.27, -0.08, -1.2, -14, 16, 0.019, 0.5, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.019
338, -33, 0.05, 0.06, -1.4, -14, 4, 0.014, 0.1, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.022
110, -22, 0.09, 0.21, -1.1, -14, -14, -0.003, -0.5, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.020
26, -21, 0.08, 0.12, -1.0, -14, 0, -0.002, -1.3, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.019
36, -17, 0.31, 0.07, 0.7, -12, -1, -0.001, -0.1, -0.0008, -0.0007, -0.0007, -0.0007, -0.0002, 0.0000, 0.0000, 0.0000, -0.0007, 0.020
-32, -16, 0.03, 0.10, 1.1, -12, -5, -0.016, -0.2, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.018
200, -13, -0.42, -0.02, 0.3, -13, 8, -0.010, 0.1, -0.0009, -0.0010, -0.0010, -0.0010, 0.0001, 0.0000, 0.0000, 0.0000, -0.0010, 0.017
345, -7, -0.38, -0.04, -0.4, -13, 13, 0.008, -0.2, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.020
378, 6, -0.25, 0.10, -0.9, -14, -9, 0.007, 1.3, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.022
-62, 16, 0.11, 0.24, -1.2, -14, -18, 0.012, 0.1, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.018
13, 8, 0.29, 0.02, 0.2, -13, 5, -0.002, -0.1, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.020
-39, 8, 0.25, 0.10, 0.6, -12, -10, -0.005, 1.1, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.021
-184, 5, 0.06, 0.15, 0.9, -12, -12, -0.016, 0.3, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.020
-334, -6, -0.36, 0.10, 0.5, -12, -6, -0.017, 0.2, -0.0009, -0.0010, -0.0010, -0.0011, 0.0001, 0.0000, 0.0001, 0.0000, -0.0011, 0.018
149, -21, 0.35, -0.01, 0.3, -13, 7, 0.008, -0.1, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.019
198, -8, 0.43, 0.08, 2.1, -11, -4, -0.010, -0.5, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.020
100, -3, -0.01, 0.12, 2.5, -10, -10, -0.034, 0.0, -0.0013, -0.0012, -0.0012, -0.0012, -0.0002, 0.0000, 0.0000, 0.0000, -0.0012, 0.021
-33, -2, -0.56, 0.13, 2.1, -11, -11, -0.040, 0.2, -0.0014, -0.0014, -0.0014, -0.0014, 0.0000, 0.0000, 0.0000, 0.0000, -0.0014, 0.020
-119, -4, -0.78, 0.11, 1.4, -12, -7, 0.001, 0.7, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.019
-156, -7, -0.63, 0.04, 0.4, -13, 5, 0.019, 0.2, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.018
-75, -11, -0.17, 0.03, -0.5, -13, 4, 0.023, -0.1, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.020
-117, -14, 0.03, 0.11, -0.5, -13, -7, 0.005, 0.6, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.018
-108, -17, 0.07, 0.05, -0.5, -13, 7, 0.002, -0.9, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.019
165, -11, 0.19, 0.06, -0.8, -14, 2, 0.015, 0.0, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.020
99, -6, 0.37, 0.15, -0.1, -13, -9, -0.003, -0.6, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.021
-180, -8, 0.13, 0.17, 0.8, -12, -11, -0.017, -0.4, -0.0011, -0.0011, -0.0011, -0.0010, 0.0000, 0.0000, -0.0002, 0.0000, -0.0010, 0.019
-270, -13, -0.21, 0.07, 0.8, -12, 2, -0.027, 0.2, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.017
80, -22, -0.37, -0.06, -0.9, -14, 15, 0.019, -0.1, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.018
319, -11, -0.06, 0.03, -1.4, -14, 4, 0.002, 0.3, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.021
214, 2, -0.05, 0.17, -1.5, -14, -8, 0.000, -0.5, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.020
-76, 6, 0.11, 0.15, -1.3, -14, -8, 0.003, -0.1, -0.0007, -0.0008, -0.0008, -0.0008, 0.0001, 0.0000, 0.0000, 0.0000, -0.0008, 0.019
-94, 1, 0.38, 0.07, -0.5, -13, 0, 0.006, -0.2, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.020
-110, -2, 0.42, 0.18, -0.1, -13, -8, 0.001, -1.8, -0.0008, -0.0007, -0.0007, -0.0007, -0.0002, 0.0000, 0.0000, 0.0000, -0.0007, 0.021
-178, -4, 0.38, 0.16, 0.3, -13, -9, -0.012, -0.2, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.020
-235, -6, 0.31, 0.08, 0.5, -12, -11, -0.012, 0.4, -0.0010, -0.0010, -0.0010, -0.0009, 0.0000, 0.0000, -0.0002, 0.0000, -0.0009, 0.019
-234, -16, -0.04, 0.05, 0.9, -12, 1, -0.019, 0.0, -0.0011, -0.0011, -0.0011, -0.0011, 0.0000, 0.0000, 0.0000, 0.0000, -0.0011, 0.018
-127, -23, -0.49, 0.01, 0.2, -13, 6, -0.018, 0.2, -0.0011, -0.0011, -0.0011, -0.0011, 0.0000, 0.0000, 0.0000, 0.0000, -0.0011, 0.019
-114, -24, -0.52, 0.01, 0.1, -13, 6, -0.017, 0.1, -0.0011, -0.0011, -0.0011, -0.0011, 0.0001, 0.0000, 0.0000, 0.0000, -0.0011, 0.018
-102, -24, -0.55, 0.01, 0.0, -13, 6, -0.016, 0.0, -0.0008, -0.0011, -0.0011, -0.0011, 0.0003, 0.0000, 0.0001, 0.0000, -0.0011, 0.019
20, -28, 0.20, 0.06, -1.3, -14, 3, 0.016, -0.1, -0.0008, -0.0006, -0.0006, -0.0006, -0.0003, 0.0000, -0.0002, 0.0000, -0.0006, 0.020
-95, -30, -0.11, 0.11, -0.9, -14, -4, -0.009, 0.0, -0.0009, -0.0010, -0.0010, -0.0010, 0.0001, 0.0000, 0.0000, 0.0000, -0.0010, 0.019
-113, -31, -0.12, 0.07, -1.0, -14, -3, 0.004, 0.6, -0.0007, -0.0008, -0.0008, -0.0008, 0.0001, 0.0000, 0.0000, 0.0000, -0.0008, 0.017
354, -24, 0.32, -0.05, -0.5, -13, 12, 0.008, -0.1, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.020
401, -13, 0.24, 0.08, 0.1, -13, -9, -0.014, 1.0, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.022
-119, -3, -0.06, 0.21, 0.2, -13, -15, -0.003, -0.3, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.019
-244, -12, 0.00, 0.07, 0.1, -13, -2, 0.003, 0.3, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.018
5, -24, 0.16, 0.02, 0.6, -12, 5, 0.002, -0.1, -0.0008, -0.0008, -0.0008, -0.0007, 0.0000, 0.0000, -0.0002, 0.0000, -0.0007, 0.020
-46, -24, -0.10, 0.11, 0.7, -12, -5, -0.014, -0.2, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.018
-33, -26, -0.21, -0.05, 0.6, -12, 12, -0.008, 1.0, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.017
-9, -26, -0.22, 0.01, 0.5, -12, 12, -0.008, -0.8, -0.0008, -0.0009, -0.0009, -0.0009, 0.0001, 0.0000, 0.0000, 0.0000, -0.0009, 0.019
42, -20, 0.21, 0.08, 0.7, -12, -2, 0.001, 0.0, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.020
-90, -22, -0.06, 0.09, 1.0, -12, -4, -0.008, 0.0, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.017
193, -21, -0.24, -0.03, 0.4, -13, 9, -0.003, 0.0, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.018
260, -18, -0.21, 0.04, 0.2, -13, 7, 0.011, -1.1, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.019
297, -11, -0.07, 0.06, 0.0, -13, -2, 0.010, 0.2, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.020
38, 5, 0.33, 0.12, 0.8, -12, -8, 0.005, -0.1, -0.0007, -0.0007, -0.0007, -0.0006, 0.0000, 0.0000, -0.0002, 0.0000, -0.0006, 0.021
-69, 5, 0.25, 0.15, 1.1, -12, -12, -0.010, 0.0, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.018
-59, 1, -0.05, 0.00, 1.4, -12, 5, -0.015, -0.4, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.017
-37, 1, -0.10, -0.02, 1.4, -12, 6, -0.015, 0.4, -0.0008, -0.0008, -0.0008, -0.0010, 0.0001, 0.0000, 0.0001, 0.0000, -0.0010, 0.018
91, 2, -0.10, 0.02, 1.1, -12, 4, 0.001, -0.2, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.019
98, 5, -0.09, 0.07, 1.0, -12, -5, 0.001, 0.3, -0.0008, -0.0007, -0.0007, -0.0007, -0.0002, 0.0000, 0.0000, 0.0000, -0.0007, 0.021
-191, 3, -0.26, 0.15, 0.4, -13, -10, -0.005, 0.1, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.018
-252, -2, -0.30, -0.02, 0.1, -13, 6, -0.003, 1.9, -0.0008, -0.0008, -0.0008, -0.0008, 0.0001, 0.0000, 0.0000, 0.0000, -0.0008, 0.019
-221, -6, -0.26, 0.11, -0.3, -13, -3, 0.006, -1.1, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.017
-233, -8, -0.22, -0.09, -0.5, -13, -1, 0.007, 1.6, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.016
34, -12, -0.10, -0.07, -0.7, -14, 15, 0.005, -0.3, -0.0006, -0.0006, -0.0006, -0.0008, 0.0000, 0.0000, 0.0001, 0.0000, -0.0008, 0.015
223, -10, 0.04, -0.19, -0.8, -14, 25, 0.014, 1.3, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.020
418, 4, 0.23, 0.14, -0.5, -13, -9, 0.007, -0.3, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.021
-109, 17, -0.49, 0.19, -0.8, -14, -14, -0.017, 0.0, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.018
117, 11, 0.19, 0.03, -2.2, -15, 8, 0.017, -0.1, -0.0007, -0.0006, -0.0006, -0.0006, -0.0002, 0.0000, 0.0000, 0.0000, -0.0006, 0.020
131, 15, 0.26, 0.11, -1.7, -15, -2, 0.000, 0.0, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.021
-110, 17, 0.22, 0.16, -0.9, -14, -10, -0.004, 0.0, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.017
-64, 12, 0.33, -0.02, -0.4, -13, 14, 0.011, -1.2, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.020
-158, 8, -0.09, 0.17, 0.6, -12, -8, -0.033, -1.0, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.021
-259, 4, -0.46, 0.17, 0.3, -13, -12, -0.040, -0.2, -0.0015, -0.0015, -0.0015, -0.0015, 0.0000, 0.0000, 0.0000, 0.0000, -0.0015, 0.019
-327, -9, -0.38, 0.07, -1.0, -14, 2, 0.021, -0.3, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.016
-222, -14, -0.08, -0.09, -1.2, -14, 20, 0.026, 0.8, -0.0005, -0.0004, -0.0004, -0.0004, -0.0001, 0.0000, 0.0000, 0.0000, -0.0004, 0.015
-148, -16, 0.03, -0.10, -1.2, -14, 17, 0.023, -0.9, -0.0005, -0.0004, -0.0004, -0.0005, -0.0001, 0.0000, 0.0000, 0.0000, -0.0005, 0.016
99, -16, 0.16, -0.03, -1.1, -14, 14, 0.005, -1.7, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.019
174, -6, 0.31, 0.08, -0.3, -13, -3, 0.003, 0.1, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.020
32, 2, 0.20, 0.14, 0.6, -12, -12, -0.004, 0.3, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.021
-124, 1, -0.02, 0.20, 0.8, -12, -16, -0.025, -0.5, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.018
-140, -6, -0.30, 0.03, 0.4, -13, 5, -0.011, -0.9, -0.0007, -0.0009, -0.0009, -0.0010, 0.0002, 0.0000, 0.0001, 0.0000, -0.0010, 0.019
-65, -13, 0.27, 0.09, 0.3, -13, -2, 0.005, -0.7, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.020
-148, -15, 0.25, 0.14, 0.7, -12, -12, -0.005, 0.3, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.017
-48, -22, 0.08, -0.03, 1.2, -12, 8, -0.007, 0.0, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.018
137, -19, 0.20, 0.01, 1.6, -11, 5, 0.005, -0.1, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.021
-255, -19, -0.40, 0.17, 1.4, -12, -13, -0.016, -0.1, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.022
-305, -21, -0.45, 0.17, 1.2, -12, -13, -0.015, 0.0, -0.0008, -0.0009, -0.0009, -0.0010, 0.0001, 0.0000, 0.0001, 0.0000, -0.0010, 0.017
-393, -30, -0.42, -0.12, 0.6, -12, 15, 0.005, 3.1, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.016
-309, -34, -0.39, -0.06, 0.4, -13, 11, 0.006, -1.3, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.017
-287, -35, -0.38, -0.12, 0.3, -13, 11, 0.007, 0.9, -0.0006, -0.0007, -0.0007, -0.0007, 0.0001, 0.0000, 0.0000, 0.0000, -0.0007, 0.016
20, -39, 0.06, -0.08, -0.2, -13, 16, 0.024, -0.2, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.018
153, -37, 0.21, 0.06, 0.1, -13, 2, 0.003, -1.5, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.020
38, -33, 0.23, 0.15, 0.6, -12, -9, 0.000, -0.4, -0.0008, -0.0007, -0.0007, -0.0007, -0.0002, 0.0000, 0.0000, 0.0000, -0.0007, 0.019
-15, -33, 0.22, 0.08, 0.7, -12, -10, -0.004, 0.3, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.020
-197, -39, -0.17, 0.10, 0.9, -12, -6, -0.011, 0.0, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.018
-135, -46, -0.44, 0.00, 0.2, -13, 5, -0.013, 0.3, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.013
-36, -48, -0.42, -0.24, -0.4, -13, 16, 0.016, 2.9, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.015
347, -44, -0.14, -0.16, -0.8, -14, 22, 0.021, -0.3, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.018
594, -34, 0.08, 0.09, -0.8, -14, 10, 0.015, -2.8, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.020
631, -24, 0.23, 0.17, -0.7, -14, 0, 0.013, -1.6, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.021
548, -14, 0.35, 0.21, -0.4, -13, -14, 0.011, -0.9, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.022
149, 1, 0.18, 0.23, 0.4, -13, -19, -0.012, -0.2, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.018
-6, 2, 0.09, -0.08, 0.6, -12, -7, -0.006, 4.0, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.019
18, 3, -0.26, 0.06, 0.4, -13, -1, -0.012, 0.1, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.018
18, 3, -0.28, 0.06, 0.3, -13, 0, -0.012, 0.1, -0.0008, -0.0010, -0.0010, -0.0010, 0.0001, 0.0000, 0.0000, 0.0000, -0.0010, 0.019
-10, 4, -0.09, 0.08, -0.4, -13, -2, 0.008, 0.0, -0.0007, -0.0007, -0.0007, -0.0007, -0.0002, 0.0000, 0.0000, 0.0000, -0.0007, 0.020
-77, 2, -0.10, 0.11, -0.6, -13, -4, -0.003, -0.2, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.018
-95, 1, -0.11, 0.01, -0.7, -14, 3, -0.002, 1.4, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.016
181, 1, 0.13, -0.09, -0.7, -14, 16, 0.013, -0.4, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.018
324, 6, 0.27, 0.05, -0.5, -13, 2, 0.010, -1.1, -0.0008, -0.0006, -0.0006, -0.0006, -0.0003, 0.0000, 0.0000, 0.0000, -0.0006, 0.019
351, 12, 0.22, 0.10, -0.2, -13, 0, -0.013, -1.2, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.021
-238, 20, -0.40, 0.18, -0.8, -14, -13, -0.009, 0.0, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.019
-323, 16, -0.45, 0.00, -1.1, -14, -8, -0.006, 2.3, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.018
-22, -2, 0.27, 0.03, -1.9, -15, 7, 0.015, -0.1, -0.0007, -0.0006, -0.0006, -0.0006, -0.0002, 0.0000, 0.0000, 0.0000, -0.0006, 0.020
-21, -2, 0.32, 0.10, -1.4, -14, -4, -0.002, 0.5, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.021
-97, -3, 0.26, 0.19, -1.0, -14, -14, -0.008, -0.6, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.018
-67, -9, 0.37, 0.03, -0.1, -13, 5, 0.006, -0.2, -0.0008, -0.0007, -0.0007, -0.0007, -0.0002, 0.0000, -0.0002, 0.0000, -0.0007, 0.019
