Fat.grams	Food.energy.calories	Carbohydrates.grams	Protein.grams	Cholesterol.mg	weight.grams	Saturated.fat.grams	cluster.id	Fat2.grams	Food.energy2.calories	Carbohydrates2.grams	Protein2.grams	Cholesterol2.mg	Saturated.fat2.grams
1	80	18	2	0	205	.3	6	.004878048780487805	.3902439024390244	.08780487804878048	.00975609756097561	0	.0014634146341463415
1	45	10	1	0	149	0	6	.006711409395973154	.30201342281879195	.06711409395973154	.006711409395973154	0	0
0	115	28	2	0	114	0	6	0	1.0087719298245614	.24561403508771928	.017543859649122806	0	0
0	160	37	2	0	151	.1	6	0	1.0596026490066226	.24503311258278146	.013245033112582781	0	.0006622516556291391
3	145	29	1	8	105	1.4	6	.02857142857142857	1.380952380952381	.2761904761904762	.009523809523809525	.0761904761904762	.013333333333333332
0	35	9	1	0	84	0	6	0	.4166666666666667	.10714285714285714	.011904761904761904	0	0
0	0	0	0	0	240	0	6	0	0	0	0	0	0
0	0	1	0	0	241	0	6	0	0	.004149377593360996	0	0	0
5	85	3	9	0	120	.7	6	.041666666666666664	.7083333333333334	.025	.075	0	.005833333333333333
1	40	8	1	0	189	.3	6	.005291005291005291	.21164021164021163	.042328042328042326	.005291005291005291	0	.0015873015873015873
0	25	5	1	0	123	0	6	0	.2032520325203252	.04065040650406504	.008130081300813009	0	0
1	50	8	5	0	164	.2	6	.006097560975609756	.3048780487804878	.04878048780487805	.03048780487804878	0	.0012195121951219512
0	30	6	2	0	144	.1	6	0	.20833333333333334	.041666666666666664	.013888888888888888	0	.0006944444444444445
0	30	8	1	0	156	0	6	0	.19230769230769232	.05128205128205128	.00641025641025641	0	0
0	75	15	4	0	163	.1	6	0	.4601226993865031	.09202453987730061	.024539877300613498	0	.0006134969325153375
0	70	17	1	0	140	0	6	0	.5	.12142857142857143	.007142857142857143	0	0
1	50	11	1	0	160	.1	6	.00625	.3125	.06875	.00625	0	.000625
0	140	8	0	0	103	0	6	0	1.3592233009708738	.07766990291262135	0	0	0
0	75	3	0	0	102	0	6	0	.7352941176470589	.029411764705882353	0	0	0
0	80	3	0	0	102	0	6	0	.7843137254901961	.029411764705882353	0	0	0
18	365	32	19	30	255	7.4	7	.07058823529411765	1.4313725490196079	.12549019607843137	.07450980392156863	.11764705882352941	.029019607843137257
11	220	15	16	71	245	4.4	7	.044897959183673466	.8979591836734694	.061224489795918366	.0653061224489796	.2897959183673469	.017959183673469388
5	150	0	24	164	85	1.2	7	.058823529411764705	1.7647058823529411	0	.2823529411764706	1.9294117647058824	.014117647058823528
7	185	7	23	410	85	2.5	7	.08235294117647059	2.176470588235294	.08235294117647059	.27058823529411763	4.823529411764706	.029411764705882353
30	515	39	21	42	210	7.9	7	.14285714285714285	2.4523809523809526	.18571428571428572	.1	.2	.03761904761904762
5	135	0	22	52	75	1.9	7	.06666666666666667	1.8	0	.29333333333333333	.6933333333333334	.025333333333333333
12	205	0	23	62	85	4.9	7	.1411764705882353	2.411764705882353	0	.27058823529411763	.7294117647058823	.05764705882352942
9	150	0	17	49	61	3.6	7	.14754098360655737	2.459016393442623	0	.2786885245901639	.8032786885245902	.05901639344262295
26	315	0	19	72	85	10.8	7	.3058823529411765	3.7058823529411766	0	.2235294117647059	.8470588235294118	.12705882352941178
6	150	0	22	64	72	2.6	7	.08333333333333333	2.0833333333333335	0	.3055555555555556	.8888888888888888	.036111111111111115
15	240	0	23	77	85	6.4	7	.17647058823529413	2.823529411764706	0	.27058823529411763	.9058823529411765	.07529411764705883
10	185	0	22	80	85	4.2	7	.11764705882352941	2.176470588235294	0	.25882352941176473	.9411764705882353	.049411764705882356
8	175	0	25	75	78	2.7	7	.10256410256410256	2.2435897435897436	0	.32051282051282054	.9615384615384616	.03461538461538462
13	220	0	25	81	85	4.8	7	.15294117647058825	2.588235294117647	0	.29411764705882354	.9529411764705882	.05647058823529411
9	170	0	19	66	62	3.9	7	.14516129032258066	2.7419354838709675	0	.3064516129032258	1.064516129032258	.06290322580645161
26	325	0	22	87	85	10.8	7	.3058823529411765	3.823529411764706	0	.25882352941176473	1.0235294117647058	.12705882352941178
4	145	0	24	46	72	1.8	7	.05555555555555555	2.013888888888889	0	.3333333333333333	.6388888888888888	.025
7	465	59	41	83	120	4.3	7	.058333333333333334	3.875	.49166666666666664	.3416666666666667	.6916666666666667	.035833333333333335
17	305	23	16	53	279	9.3	7	.06093189964157706	1.093189964157706	.08243727598566308	.05734767025089606	.18996415770609318	.03333333333333333
15	300	28	15	44	112	7.3	7	.13392857142857142	2.6785714285714284	.25	.13392857142857142	.39285714285714285	.06517857142857143
18	280	26	5	170	92	9.9	7	.1956521739130435	3.0434782608695654	.2826086956521739	.05434782608695652	1.8478260869565217	.10760869565217392
34	470	12	27	221	245	12.9	7	.13877551020408163	1.9183673469387754	.04897959183673469	.11020408163265306	.9020408163265307	.052653061224489796
18	365	26	22	103	240	5.1	7	.075	1.5208333333333333	.10833333333333334	.09166666666666666	.42916666666666664	.021249999999999998
10	255	10	31	75	250	4.1	7	.04	1.02	.04	.124	.3	.016399999999999998
11	235	0	31	88	142	3.1	7	.07746478873239436	1.6549295774647887	0	.21830985915492956	.6197183098591549	.02183098591549296
18	365	13	35	119	140	4.9	7	.12857142857142856	2.607142857142857	.09285714285714286	.25	.85	.035
11	195	6	16	62	72	3	7	.1527777777777778	2.7083333333333335	.08333333333333333	.2222222222222222	.8611111111111112	.041666666666666664
9	220	2	31	87	98	2.4	7	.09183673469387756	2.2448979591836733	.02040816326530612	.3163265306122449	.8877551020408163	.024489795918367346
7	120	1	13	44	49	1.8	7	.14285714285714285	2.4489795918367347	.02040816326530612	.2653061224489796	.8979591836734694	.036734693877551024
3	140	0	27	73	86	.9	7	.03488372093023256	1.627906976744186	0	.313953488372093	.8488372093023255	.010465116279069767
2	75	0	12	41	44	.7	7	.045454545454545456	1.7045454545454546	0	.2727272727272727	.9318181818181818	.015909090909090907
9	250	0	38	116	140	2.6	7	.06428571428571428	1.7857142857142858	0	.2714285714285714	.8285714285714286	.018571428571428572
16	340	31	19	28	255	5.8	7	.06274509803921569	1.3333333333333333	.12156862745098039	.07450980392156863	.10980392156862745	.022745098039215685
17	300	13	26	68	250	4.3	7	.068	1.2	.052	.104	.272	.0172
2	85	2	13	54	85	.5	7	.023529411764705882	1	.023529411764705882	.15294117647058825	.6352941176470588	.0058823529411764705
10	235	6	28	34	225	6.4	7	.044444444444444446	1.0444444444444445	.02666666666666667	.12444444444444444	.1511111111111111	.028444444444444446
9	215	6	26	31	210	6	7	.04285714285714286	1.0238095238095237	.02857142857142857	.12380952380952381	.14761904761904762	.02857142857142857
8	280	30	22	25	226	4.9	7	.035398230088495575	1.238938053097345	.13274336283185842	.09734513274336283	.11061946902654868	.021681415929203543
4	205	8	31	19	226	2.8	7	.017699115044247787	.9070796460176991	.035398230088495575	.13716814159292035	.084070796460177	.012389380530973451
1	125	3	25	10	145	.4	7	.006896551724137931	.8620689655172413	.020689655172413793	.1724137931034483	.06896551724137931	.0027586206896551726
3	135	1	23	135	135	.5	7	.022222222222222223	1	.007407407407407408	.17037037037037037	1	.003703703703703704
17	330	36	9	169	152	5.6	7	.1118421052631579	2.1710526315789473	.23684210526315788	.05921052631578947	1.111842105263158	.03684210526315789
15	305	29	14	278	265	6.8	7	.05660377358490566	1.150943396226415	.10943396226415095	.052830188679245285	1.049056603773585	.025660377358490565
25	445	0	52	197	221	9.2	7	.11312217194570136	2.013574660633484	0	.23529411764705882	.8914027149321267	.0416289592760181
19	340	34	10	149	254	11.3	7	.07480314960629922	1.3385826771653544	.13385826771653545	.03937007874015748	.5866141732283464	.044488188976377956
7	90	1	6	211	46	1.9	7	.15217391304347827	1.9565217391304348	.021739130434782608	.13043478260869565	4.586956521739131	.041304347826086954
5	75	1	6	213	50	1.6	7	.1	1.5	.02	.12	4.26	.032
5	75	1	6	212	50	1.5	7	.1	1.5	.02	.12	4.24	.03
7	100	1	7	215	61	2.2	7	.11475409836065574	1.639344262295082	.01639344262295082	.11475409836065574	3.5245901639344264	.036065573770491806
5	75	1	6	213	50	1.6	7	.1	1.5	.02	.12	4.26	.032
5	60	0	3	213	17	1.6	7	.29411764705882354	3.5294117647058822	0	.17647058823529413	12.529411764705882	.09411764705882353
16	235	24	20	19	230	7.7	7	.06956521739130435	1.0217391304347827	.10434782608695652	.08695652173913043	.08260869565217391	.03347826086956522
18	360	31	18	213	138	8	7	.13043478260869565	2.608695652173913	.2246376811594203	.13043478260869565	1.5434782608695652	.057971014492753624
19	340	25	17	74	252	11.6	7	.07539682539682539	1.3492063492063493	.0992063492063492	.06746031746031746	.29365079365079366	.04603174603174603
27	470	41	18	91	170	6.3	7	.1588235294117647	2.764705882352941	.2411764705882353	.10588235294117647	.5352941176470588	.03705882352941176
23	420	39	16	56	140	6.3	7	.16428571428571428	3	.2785714285714286	.11428571428571428	.4	.045
6	120	0	16	68	85	3.2	7	.07058823529411765	1.411764705882353	0	.18823529411764706	.8	.037647058823529415
6	120	0	16	55	85	1.2	7	.07058823529411765	1.411764705882353	0	.18823529411764706	.6470588235294118	.014117647058823528
1	80	0	17	59	85	.3	7	.011764705882352941	.9411764705882353	0	.2	.6941176470588235	.003529411764705882
16	230	0	21	74	85	6.2	7	.18823529411764706	2.7058823529411766	0	.24705882352941178	.8705882352941177	.07294117647058823
18	245	0	20	76	85	6.9	7	.21176470588235294	2.8823529411764706	0	.23529411764705882	.8941176470588236	.0811764705882353
9	175	7	17	75	85	2.4	7	.10588235294117647	2.0588235294117645	.08235294117647059	.2	.8823529411764706	.028235294117647056
6	140	0	20	62	85	3.3	7	.07058823529411765	1.6470588235294117	0	.23529411764705882	.7294117647058823	.0388235294117647
21	445	38	25	71	174	7.1	7	.1206896551724138	2.557471264367816	.21839080459770116	.14367816091954022	.40804597701149425	.04080459770114942
13	190	0	17	85	85	4.3	7	.15294117647058825	2.235294117647059	0	.2	1	.05058823529411764
23	375	38	7	153	173	13.5	7	.1329479768786127	2.167630057803468	.21965317919075145	.04046242774566474	.884393063583815	.07803468208092486
7	130	0	15	50	57	3.2	7	.12280701754385964	2.280701754385965	0	.2631578947368421	.8771929824561403	.056140350877192984
26	315	0	18	77	85	12.1	7	.3058823529411765	3.7058823529411766	0	.21176470588235294	.9058823529411765	.14235294117647057
7	135	0	17	59	48	2.9	7	.14583333333333334	2.8125	0	.3541666666666667	1.2291666666666667	.06041666666666667
15	220	0	20	77	63	6.9	7	.23809523809523808	3.492063492063492	0	.31746031746031744	1.2222222222222223	.10952380952380952
6	140	0	19	60	64	2.6	7	.09375	2.1875	0	.296875	.9375	.040625
16	235	0	22	78	80	7.3	7	.2	2.9375	0	.275	.975	.09125
6	140	0	20	65	73	2.4	7	.0821917808219178	1.917808219178082	0	.273972602739726	.8904109589041096	.03287671232876712
13	205	0	22	78	85	5.6	7	.15294117647058825	2.411764705882353	0	.25882352941176473	.9176470588235294	.06588235294117646
22	430	40	17	44	200	9.8	7	.11	2.15	.2	.085	.22	.049
13	470	65	29	0	276	1.8	7	.04710144927536232	1.7028985507246377	.23550724637681159	.10507246376811594	0	.006521739130434783
0	245	35	24	12	68	.3	7	0	3.6029411764705883	.5147058823529411	.35294117647058826	.17647058823529413	.004411764705882353
1	325	47	32	17	91	.4	7	.01098901098901099	3.5714285714285716	.5164835164835165	.3516483516483517	.18681318681318682	.004395604395604396
11	185	7	16	66	85	2.6	7	.12941176470588237	2.176470588235294	.08235294117647059	.18823529411764706	.7764705882352941	.03058823529411765
4	160	8	20	120	240	1.4	7	.016666666666666666	.6666666666666666	.03333333333333333	.08333333333333333	.5	.005833333333333333
30	455	4	42	79	100	19.1	7	.3	4.55	.04	.42	.79	.191
9	290	39	15	56	120	4.1	7	.075	2.4166666666666665	.325	.125	.4666666666666667	.034166666666666665
8	165	0	23	71	72	2.6	7	.1111111111111111	2.2916666666666665	0	.3194444444444444	.9861111111111112	.036111111111111115
19	275	0	24	84	87	7	7	.21839080459770116	3.160919540229885	0	.27586206896551724	.9655172413793104	.08045977011494253
11	180	0	19	72	67	3.7	7	.16417910447761194	2.6865671641791047	0	.2835820895522388	1.0746268656716418	.05522388059701493
27	335	0	21	92	89	9.8	7	.30337078651685395	3.764044943820225	0	.23595505617977527	1.0337078651685394	.11011235955056181
8	160	0	20	68	72	2.7	7	.1111111111111111	2.2222222222222223	0	.2777777777777778	.9444444444444444	.037500000000000006
18	250	0	21	79	85	6.4	7	.21176470588235294	2.9411764705882355	0	.24705882352941178	.9294117647058824	.07529411764705883
10	175	0	20	56	71	3.4	7	.14084507042253522	2.464788732394366	0	.28169014084507044	.7887323943661971	.04788732394366197
20	270	0	21	69	85	7.2	7	.23529411764705882	3.176470588235294	0	.24705882352941178	.8117647058823529	.08470588235294117
8	165	0	22	76	67	2.8	7	.11940298507462686	2.462686567164179	0	.3283582089552239	1.1343283582089552	.0417910447761194
22	295	0	23	93	85	7.9	7	.25882352941176473	3.4705882352941178	0	.27058823529411763	1.0941176470588236	.09294117647058824
7	140	0	18	35	85	2.4	7	.08235294117647059	1.6470588235294117	0	.21176470588235294	.4117647058823529	.028235294117647056
4	105	0	17	37	68	1.3	7	.058823529411764705	1.5441176470588236	0	.25	.5441176470588235	.01911764705882353
14	205	0	18	53	85	5.1	7	.16470588235294117	2.411764705882353	0	.21176470588235294	.6235294117647059	.06
21	360	28	7	170	250	3.6	7	.084	1.44	.112	.028	.68	.0144
19	325	28	12	56	245	11.6	7	.07755102040816327	1.3265306122448979	.11428571428571428	.04897959183673469	.22857142857142856	.0473469387755102
19	340	13	28	76	246	12.1	7	.07723577235772358	1.3821138211382114	.052845528455284556	.11382113821138211	.3089430894308943	.0491869918699187
32	430	7	28	124	246	20.4	7	.13008130081300814	1.7479674796747968	.028455284552845527	.11382113821138211	.5040650406504065	.08292682926829267
13	345	34	22	55	150	3.5	7	.08666666666666667	2.3	.22666666666666666	.14666666666666667	.36666666666666664	.023333333333333334
5	140	0	21	60	85	1.2	7	.058823529411764705	1.6470588235294117	0	.24705882352941178	.7058823529411765	.014117647058823528
5	120	0	17	34	85	.9	7	.058823529411764705	1.411764705882353	0	.2	.4	.010588235294117647
8	150	0	18	51	85	2.6	7	.09411764705882353	1.7647058823529411	0	.21176470588235294	.6	.03058823529411765
9	175	0	20	85	85	2.1	7	.10588235294117647	2.0588235294117645	0	.23529411764705882	1	.024705882352941178
10	195	10	15	70	90	2.5	7	.1111111111111111	2.1666666666666665	.1111111111111111	.16666666666666666	.7777777777777778	.027777777777777776
2	80	7	16	0	28.35	.8	7	.07054673721340388	2.821869488536155	.24691358024691357	.564373897707231	0	.02821869488536155
1	100	1	21	128	85	.2	7	.011764705882352941	1.1764705882352942	.011764705882352941	.24705882352941178	1.5058823529411764	.0023529411764705885
10	200	11	16	168	85	2.5	7	.11764705882352941	2.3529411764705883	.12941176470588237	.18823529411764706	1.9764705882352942	.029411764705882353
10	235	19	20	0	180	1.3	7	.05555555555555555	1.3055555555555556	.10555555555555556	.1111111111111111	0	.007222222222222223
12	330	39	19	89	248	3.9	7	.04838709677419355	1.3306451612903225	.15725806451612903	.07661290322580645	.3588709677419355	.015725806451612902
18	220	3	11	184	136	7.1	7	.1323529411764706	1.6176470588235294	.022058823529411766	.08088235294117647	1.3529411764705883	.05220588235294117
9	175	0	21	71	85	4.1	7	.10588235294117647	2.0588235294117645	0	.24705882352941178	.8352941176470589	.04823529411764706
19	375	19	33	80	205	3.3	7	.09268292682926829	1.829268292682927	.09268292682926829	.16097560975609757	.3902439024390244	.016097560975609757
7	165	0	24	55	85	1.4	7	.08235294117647059	1.9411764705882353	0	.2823529411764706	.6470588235294118	.016470588235294115
1	135	0	30	48	85	.3	7	.011764705882352941	1.588235294117647	0	.35294117647058826	.5647058823529412	.003529411764705882
5	130	3	18	45	85	1.6	7	.058823529411764705	1.5294117647058822	.03529411764705882	.21176470588235294	.5294117647058824	.018823529411764708
6	160	0	24	72	85	2.1	7	.07058823529411765	1.8823529411764706	0	.2823529411764706	.8470588235294118	.024705882352941178
3	135	0	25	59	85	.9	7	.03529411764705882	1.588235294117647	0	.29411764705882354	.6941176470588235	.010588235294117647
7	240	0	41	106	140	2.3	7	.05	1.7142857142857142	0	.29285714285714287	.7571428571428571	.016428571428571428
4	145	0	25	65	85	1.4	7	.047058823529411764	1.7058823529411764	0	.29411764705882354	.7647058823529411	.016470588235294115
9	185	0	23	86	85	4.1	7	.10588235294117647	2.176470588235294	0	.27058823529411763	1.011764705882353	.04823529411764706
14	230	0	23	109	85	6	7	.16470588235294117	2.7058823529411766	0	.27058823529411763	1.2823529411764707	.07058823529411765
328	6175	775	63	1183	1536	66	8	.21354166666666666	4.020182291666667	.5045572916666666	.041015625	.7701822916666666	.04296875
139	2710	351	20	46	910	90.1	8	.15274725274725276	2.978021978021978	.38571428571428573	.02197802197802198	.05054945054945055	.09901098901098901
136	3755	645	49	598	1107	55.6	8	.12285456187895212	3.3920505871725384	.5826558265582655	.044263775971093045	.5401987353206865	.05022583559168925
228	5185	783	74	640	1361	47.6	8	.16752387950036737	3.809698750918442	.5753122703894196	.05437178545187362	.47024246877296105	.03497428361498898
190	2805	256	33	703	1188	118.3	8	.15993265993265993	2.361111111111111	.21548821548821548	.027777777777777776	.5917508417508418	.09957912457912457
129	4020	694	37	636	1096	41.6	8	.1177007299270073	3.667883211678832	.6332116788321168	.03375912408759124	.5802919708029197	.03795620437956204
148	4170	670	43	46	1140	33.1	8	.12982456140350876	3.6578947368421053	.5877192982456141	.037719298245614034	.04035087719298246	.029035087719298247
125	3735	638	45	576	1108	47.8	8	.11281588447653429	3.3709386281588447	.575812274368231	.04061371841155235	.51985559566787	.04314079422382671
175	3895	620	40	609	1108	92	8	.157942238267148	3.515342960288809	.5595667870036101	.036101083032490974	.5496389891696751	.08303249097472924
213	3350	317	60	2053	1110	119.9	9	.1918918918918919	3.018018018018018	.2855855855855856	.05405405405405406	1.8495495495495495	.10801801801801802
101	1985	213	56	1010	910	33.7	9	.11098901098901098	2.181318681318681	.23406593406593407	.06153846153846154	1.10989010989011	.03703296703296704
115	2155	254	38	476	1064	71.3	9	.1080827067669173	2.0253759398496243	.2387218045112782	.03571428571428571	.4473684210526316	.06701127819548872
86	2140	317	31	857	840	26	9	.10238095238095238	2.5476190476190474	.3773809523809524	.036904761904761905	1.0202380952380952	.030952380952380953
18	3450	423	42	569	825	28.1	9	.02181818181818182	4.181818181818182	.5127272727272727	.05090909090909091	.6896969696969697	.03406060606060606
94	1935	257	26	1100	500	52	9	.188	3.87	.514	.052	2.2	.104
94	2025	265	33	555	514	21.1	9	.1828793774319066	3.9396887159533076	.5155642023346303	.06420233463035019	1.0797665369649805	.04105058365758755
10	1920	223	36	655	910	38.2	9	.01098901098901099	2.10989010989011	.24505494505494504	.03956043956043956	.7197802197802198	.04197802197802198
108	2830	434	35	552	777	29.5	9	.138996138996139	3.642213642213642	.5585585585585585	.04504504504504504	.7104247104247104	.03796653796653797
218	1925	0	0	0	218	27.7	10	1	8.830275229357799	0	0	0	.12706422018348623
205	1810	0	0	0	205	51.3	10	1	8.829268292682928	0	0	0	.2502439024390244
205	1850	0	0	195	205	80.4	10	1	9.024390243902438	0	0	.9512195121951219	.3921951219512195
183	1625	1	2	0	227	31.3	10	.8061674008810573	7.158590308370044	.004405286343612335	.00881057268722467	0	.1378854625550661
216	1910	0	0	0	216	36.5	10	1	8.842592592592593	0	0	0	.16898148148148148
218	1925	0	0	0	218	19.8	10	1	8.830275229357799	0	0	0	.0908256880733945
