% This database was designed on the basis of data provided by US Census
% Bureau [http://www.census.gov] (under Lookup Access
% [http://www.census.gov/cdrom/lookup]: Summary Tape File 1). The data
% were collected as part of the 1990 US census. These are mostly counts
% cumulated at different survey levels. For the purpose of this data set
% a level State-Place was used. Data from all states was obtained. Most
% of the counts were changed into appropriate proportions.  There are 4
% different data sets obtained from this database: House(8H) House(8L)
% House(16H) House(16L) These are all concerned with predicting the
% median price of the house in the region based on demographic
% composition and a state of housing market in the region. A number in
% the name signifies the number of attributes of the data set. A
% following letter denotes a very rough approximation to the difficulty
% of the task. For Low task difficulty, more correlated attributes were
% chosen as signified by univariate smooth fit of that input on the
% target. Tasks with High difficulty have had their attributes chosen to
% make the modelling more difficult due to higher variance or lower
% correlation of the inputs to the target.
% 
% Original source: DELVE repository of data. 
% Source: collection of regression datasets by Luis Torgo (ltorgo@ncc.up.pt) at
% http://www.ncc.up.pt/~ltorgo/Regression/DataSets.html
% Characteristics: 22784 cases, 9 continuous attributes.

@relation house_8L.arff
@attribute P3 numeric
@attribute P6p4 numeric
@attribute P11p3 numeric
@attribute P16p2 numeric
@attribute P19p2 numeric
@attribute H5p2 numeric
@attribute H15p1 numeric
@attribute H40p4 numeric
@attribute price numeric

@data
451.0000000, 0.0010121, 0.5192308, 0.5698448, 0.0598670, 0.0909091, 5.8136201, 1.0000000, 33500.0000000
2171.0000000, 0.0667001, 0.5949515, 0.7941041, 0.0087517, 0.4074074, 6.8115711, 0.1818182, 275600.0000000
328.0000000, 0.0035503, 0.5147929, 0.7195122, 0.0000000, 0.1176471, 6.6811024, 0.5000000, 48800.0000000
13592.0000000, 0.0166816, 0.5534467, 0.5813714, 0.0556945, 0.1715742, 5.8466320, 0.6237624, 153300.0000000
243.0000000, 0.0016260, 0.5788618, 0.7901235, 0.0534979, 0.1428571, 5.2941176, 0.0000000, 41400.0000000
556.0000000, 0.0058309, 0.5182216, 0.7266187, 0.0000000, 0.2727273, 6.4570136, 0.5000000, 38100.0000000
393.0000000, 0.0000000, 0.4757085, 0.7048346, 0.0966921, 0.0285714, 5.5822785, 1.0000000, 23600.0000000
100.0000000, 0.0000000, 0.4524715, 0.7800000, 0.0000000, 0.1111111, 5.3793103, 0.5000000, 14999.0000000
26.0000000, 0.0000000, 0.6093750, 0.6153846, 0.0000000, 0.0227273, 5.6923077, 1.0000000, 63800.0000000
5967.0000000, 0.0268384, 0.6211084, 0.7109100, 0.0772583, 0.2773498, 6.6094480, 0.3944444, 76600.0000000
2310.0000000, 0.0021384, 0.4414236, 0.7406926, 0.0073593, 0.1762821, 5.3937762, 0.7272727, 44100.0000000
205.0000000, 0.0000000, 0.5166960, 0.7414634, 0.0048780, 0.1052632, 7.3695652, 1.0000000, 43600.0000000
173.0000000, 0.0045045, 0.4481982, 0.6820809, 0.0000000, 0.2000000, 6.4370370, 1.0000000, 31400.0000000
20871.0000000, 0.0049002, 0.4448197, 0.6981458, 0.4675866, 0.1104400, 5.7893062, 0.4531250, 28100.0000000
138.0000000, 0.0028329, 0.4447592, 0.6666667, 0.0144928, 0.0000000, 5.8867925, 0.0000000, 44400.0000000
393.0000000, 0.0043716, 0.4491803, 0.6310433, 0.0000000, 0.1139241, 5.2517986, 0.5555556, 14999.0000000
458.0000000, 0.0000000, 0.5347744, 0.6812227, 0.0720524, 0.2400000, 5.7556818, 0.3333333, 34300.0000000
1333.0000000, 0.0078475, 0.5420404, 0.7959490, 0.0232558, 0.3278689, 5.9337626, 0.6000000, 43700.0000000
881.0000000, 0.0030030, 0.4259974, 0.6583428, 0.3666288, 0.0909091, 5.5110357, 0.6250000, 22400.0000000
348.0000000, 0.0000000, 0.4963504, 0.6494253, 0.0028736, 0.1666667, 6.7520661, 0.6666667, 22900.0000000
835.0000000, 0.0021668, 0.4274106, 0.5928144, 0.0000000, 0.0476190, 6.5376147, 0.6666667, 35800.0000000
1521.0000000, 0.0104887, 0.5587604, 0.7593688, 0.0039448, 0.0349825, 5.4847428, 0.2571429, 89400.0000000
233.0000000, 0.0045524, 0.5022762, 0.8240343, 0.1115880, 0.3076923, 5.9137931, 0.2500000, 47800.0000000
4753.0000000, 0.0070293, 0.4807457, 0.7155481, 0.0422891, 0.2512077, 7.6019764, 0.5000000, 87100.0000000
2150.0000000, 0.0039864, 0.4903329, 0.6427907, 0.0055814, 0.0308361, 6.1121701, 0.8012821, 86000.0000000
1.0000000, 0.0000000, 0.5000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
7.0000000, 0.0000000, 0.3888889, 0.8571429, 0.0000000, 0.0714286, 6.4000000, 1.0000000, 14999.0000000
21.0000000, 0.0000000, 0.5362319, 0.8095238, 0.0000000, 0.2000000, 5.0526316, 0.5000000, 16300.0000000
2570.0000000, 0.0113568, 0.4462447, 0.6396887, 0.0007782, 0.1419355, 6.4345992, 0.5909091, 30500.0000000
3319.0000000, 0.0021941, 0.4770843, 0.6694788, 0.3787285, 0.0966387, 6.3091297, 0.5217391, 37800.0000000
11143.0000000, 0.0197311, 0.4580244, 0.7375931, 0.2903168, 0.1496493, 5.6489502, 0.6875000, 31400.0000000
593.0000000, 0.0051737, 0.2379897, 0.5986509, 0.0000000, 0.0526316, 7.0978593, 0.0000000, 56000.0000000
85.0000000, 0.0000000, 0.5752688, 0.6941176, 0.0000000, 0.1111111, 6.0757576, 1.0000000, 20800.0000000
27027.0000000, 0.0060707, 0.4977194, 0.6000666, 0.1710882, 0.1191363, 6.0449468, 0.5031250, 40000.0000000
2065.0000000, 0.0021303, 0.4383100, 0.6779661, 0.2750605, 0.1245283, 5.8927075, 0.6666667, 32800.0000000
440.0000000, 0.0365369, 0.5313741, 0.7431818, 0.0454545, 0.2333333, 5.3564014, 0.1428571, 61300.0000000
7513.0000000, 0.0520136, 0.5210531, 0.6825502, 0.3647012, 0.2089552, 5.5431734, 0.7777778, 135700.0000000
472.0000000, 0.0015129, 0.4795764, 0.7584746, 0.0000000, 0.1012658, 5.2971246, 0.8750000, 28200.0000000
1060.0000000, 0.0003893, 0.4546516, 0.6867925, 0.0000000, 0.0359408, 4.8142012, 0.9019608, 18200.0000000
501.0000000, 0.0008897, 0.3950178, 0.6127745, 0.0000000, 0.0862069, 5.9066265, 0.8000000, 29200.0000000
427.0000000, 0.0007133, 0.4243937, 0.8290398, 0.0187354, 0.0909091, 5.0160000, 0.7500000, 17000.0000000
7411.0000000, 0.0725155, 0.5544513, 0.6725138, 0.0172716, 0.0948081, 6.2288095, 0.0238095, 85000.0000000
424.0000000, 0.0082521, 0.5746437, 0.9221698, 0.0023585, 0.7000000, 8.4227053, 0.0000000, 215600.0000000
593.0000000, 0.0005450, 0.4239782, 0.8077572, 0.0067454, 0.1588785, 5.3600000, 0.7647059, 25100.0000000
42.0000000, 0.0000000, 0.4838710, 0.7142857, 0.4761905, 0.1666667, 5.6857143, 1.0000000, 14999.0000000
381.0000000, 0.0000000, 0.5009107, 0.8451444, 0.0000000, 0.2142857, 5.6162791, 0.6666667, 34800.0000000
769.0000000, 0.0005319, 0.4797872, 0.6801040, 0.0000000, 0.1805556, 6.1592129, 0.8461538, 17800.0000000
4799.0000000, 0.0671860, 0.4845018, 0.6234632, 0.0495937, 0.0704225, 5.7911090, 0.5000000, 57300.0000000
426.0000000, 0.0022405, 0.4368932, 0.7699531, 0.0000000, 0.0545455, 5.0120482, 0.8333333, 16300.0000000
174.0000000, 0.0000000, 0.5355450, 0.6724138, 0.0000000, 0.0000000, 6.6666667, 0.0000000, 21100.0000000
341.0000000, 0.0011325, 0.5152888, 0.7126100, 0.0058651, 0.0952381, 7.5120000, 1.0000000, 30300.0000000
272.0000000, 0.0000000, 0.4548023, 0.6838235, 0.0000000, 0.2608696, 6.6242775, 0.8333333, 24500.0000000
1439.0000000, 0.0057577, 0.4773619, 0.6671300, 0.0076442, 0.1495327, 5.9146758, 0.5625000, 41000.0000000
9008.0000000, 0.0051410, 0.4538066, 0.6677398, 0.3217140, 0.1256332, 6.4141604, 0.5241935, 81200.0000000
334.0000000, 0.0000000, 0.5788712, 0.7395210, 0.0179641, 0.0706456, 5.8986486, 0.3793103, 68600.0000000
451.0000000, 0.0016892, 0.4856419, 0.7206208, 0.0000000, 0.3142857, 6.5143770, 0.4545455, 78500.0000000
388.0000000, 0.0074697, 0.5546218, 0.8762887, 0.0103093, 0.5000000, 8.7169811, 0.5000000, 185900.0000000
32943.0000000, 0.0297464, 0.5688831, 0.6921045, 0.0438636, 0.1821306, 6.3321137, 0.1933962, 100900.0000000
7431.0000000, 0.0738940, 0.4251337, 0.7249361, 0.0846454, 0.2018890, 5.2567845, 0.1520468, 66700.0000000
59.0000000, 0.0000000, 0.5297297, 0.8644068, 0.0000000, 0.3333333, 5.9772727, 1.0000000, 62900.0000000
22.0000000, 0.0000000, 0.4259259, 0.5909091, 0.0000000, 0.0000000, 2.1333333, 0.0000000, 14999.0000000
323.0000000, 0.0011148, 0.4849498, 0.7770898, 0.0000000, 0.0000000, 6.8007663, 0.0000000, 51100.0000000
1645.0000000, 0.0059355, 0.4714839, 0.6729483, 0.0018237, 0.1775701, 6.0823224, 0.1578947, 40500.0000000
6911.0000000, 0.0059088, 0.3837180, 0.5508609, 0.0098394, 0.1032609, 6.8116677, 0.5263158, 52900.0000000
49.0000000, 0.0000000, 0.5272727, 0.7346939, 0.0000000, 0.1818182, 6.8684211, 0.5000000, 64800.0000000
340.0000000, 0.0072376, 0.4993969, 0.7470588, 0.0235294, 0.0800000, 6.2217899, 0.5000000, 41600.0000000
279.0000000, 0.0050697, 0.4803549, 0.7419355, 0.0000000, 0.4000000, 6.1705069, 1.0000000, 42200.0000000
1129.0000000, 0.0201623, 0.3388322, 0.9751993, 0.3410097, 0.0000000, 4.6538462, 0.0000000, 14999.0000000
529.0000000, 0.0006748, 0.4608637, 0.7240076, 0.0113422, 0.0675676, 6.3820598, 0.6000000, 51300.0000000
2292.0000000, 0.0037716, 0.4829419, 0.6623037, 0.0008726, 0.0502793, 6.1357089, 0.6666667, 65300.0000000
591.0000000, 0.0005848, 0.4380117, 0.6734349, 0.6379019, 0.1355932, 5.8991228, 0.7500000, 18100.0000000
119.0000000, 0.0000000, 0.5018182, 0.6638655, 0.0000000, 0.0909091, 5.3440860, 1.0000000, 27800.0000000
447.0000000, 0.0039246, 0.5188383, 0.7449664, 0.0044743, 0.3461538, 4.9340659, 0.4444444, 17800.0000000
30452.0000000, 0.0681279, 0.6008957, 0.7455668, 0.0481085, 0.2326772, 6.5710729, 0.2724196, 81400.0000000
8273.0000000, 0.0208383, 0.5619188, 0.7083283, 0.0230872, 0.3204633, 7.2732445, 0.3975904, 87100.0000000
316.0000000, 0.0000000, 0.4160494, 0.6582278, 0.0000000, 0.3529412, 6.3073770, 1.0000000, 26800.0000000
1072.0000000, 0.0038810, 0.3864812, 0.6875000, 0.0130597, 0.0727273, 5.3160237, 0.9166667, 22900.0000000
161.0000000, 0.0000000, 0.4853659, 0.7267081, 0.5341615, 0.0714286, 5.6141732, 1.0000000, 34300.0000000
424.0000000, 0.0009320, 0.4333644, 0.6485849, 0.3726415, 0.1219512, 5.8409091, 0.8000000, 32000.0000000
475.0000000, 0.0108147, 0.4830570, 0.7600000, 0.0021053, 0.0937500, 5.4555556, 0.6666667, 33800.0000000
1268.0000000, 0.0046743, 0.4834940, 0.7429022, 0.0000000, 0.1666667, 5.5437573, 0.4210526, 52500.0000000
853.0000000, 0.0073087, 0.4918315, 0.7807737, 0.0574443, 0.4406780, 5.9439072, 0.4615385, 47100.0000000
6321.0000000, 0.0121152, 0.5396217, 0.6802721, 0.0055371, 0.2355072, 6.2700398, 0.5846154, 118000.0000000
1380.0000000, 0.0082827, 0.4988956, 0.7413043, 0.1318841, 0.0730337, 5.9205508, 0.4615385, 45400.0000000
741.0000000, 0.0011068, 0.5002767, 0.7098516, 0.0188934, 0.1625000, 5.5531136, 0.6153846, 26100.0000000
160.0000000, 0.0000000, 0.4610245, 0.8062500, 0.0000000, 0.2857143, 6.5447154, 0.0000000, 30300.0000000
514.0000000, 0.0097686, 0.3634961, 0.7607004, 0.2898833, 0.2857143, 6.1310541, 0.3750000, 45100.0000000
154.0000000, 0.0000000, 0.4500000, 0.8116883, 0.0000000, 0.1250000, 6.7008547, 1.0000000, 40800.0000000
17.0000000, 0.0000000, 0.6363636, 0.5294118, 0.0000000, 0.3333333, 5.8750000, 0.0000000, 18800.0000000
932.0000000, 0.0138539, 0.4471033, 0.6362661, 0.0000000, 0.1428571, 6.3408304, 0.4545455, 35400.0000000
1773.0000000, 0.0025212, 0.4620674, 0.6835871, 0.0000000, 0.1976744, 6.3559969, 0.7647059, 35100.0000000
2184.0000000, 0.0011404, 0.4292929, 0.7074176, 0.4134615, 0.1415929, 5.8427627, 0.6875000, 17900.0000000
228.0000000, 0.0029985, 0.4797601, 0.8114035, 0.0087719, 0.2857143, 5.9407895, 0.2500000, 35700.0000000
138.0000000, 0.0000000, 0.4240688, 0.6811594, 0.0000000, 0.0588235, 6.1505376, 1.0000000, 51300.0000000
127.0000000, 0.0033445, 0.5484950, 0.7874016, 0.0000000, 0.0076923, 5.5677966, 0.6666667, 48000.0000000
205.0000000, 0.0000000, 0.4423792, 0.7121951, 0.2048780, 0.0196078, 5.4701987, 0.0000000, 31100.0000000
952.0000000, 0.0017754, 0.4727031, 0.6922269, 0.1050420, 0.0579710, 5.8296530, 0.2500000, 28300.0000000
119.0000000, 0.0000000, 0.5275081, 0.7899160, 0.0000000, 0.1666667, 6.3365385, 1.0000000, 28200.0000000
2222.0000000, 0.0019130, 0.4530435, 0.7245725, 0.0148515, 0.3305785, 5.3860956, 0.8000000, 28900.0000000
1028.0000000, 0.0040145, 0.4399839, 0.6303502, 0.0000000, 0.1153846, 6.3716012, 0.5000000, 30900.0000000
95.0000000, 0.0042918, 0.4849785, 0.6736842, 0.0000000, 0.0714286, 6.7560976, 0.0000000, 14999.0000000
299.0000000, 0.0011905, 0.4476190, 0.7257525, 0.0000000, 0.0000000, 6.8373206, 0.0000000, 58000.0000000
6520.0000000, 0.0903440, 0.5704705, 0.7843558, 0.0104294, 0.4232210, 7.0363741, 0.1327434, 127200.0000000
12475.0000000, 0.0045489, 0.4624084, 0.6736673, 0.3097395, 0.1594124, 5.9755556, 0.6040956, 30400.0000000
2664.0000000, 0.0015344, 0.4268378, 0.7117117, 0.4215465, 0.1757576, 5.8436382, 0.7586207, 31200.0000000
155.0000000, 0.0000000, 0.4768041, 0.7354839, 0.0451613, 0.2500000, 5.7244094, 0.7500000, 25500.0000000
56.0000000, 0.0000000, 0.4491018, 0.7857143, 0.0000000, 0.2500000, 5.7674419, 1.0000000, 14999.0000000
1719.0000000, 0.0108893, 0.5192377, 0.8440954, 0.0413031, 0.2727273, 6.4407583, 0.0000000, 85700.0000000
3185.0000000, 0.0045977, 0.5188506, 0.7422292, 0.0489796, 0.1869565, 5.3493370, 0.4883721, 54300.0000000
14709.0000000, 0.0061315, 0.5049221, 0.8545108, 0.5226732, 0.3807471, 4.9315504, 0.3584906, 52000.0000000
147.0000000, 0.0000000, 0.4702842, 0.7278912, 0.0068027, 0.2333333, 6.3225806, 0.8571429, 20300.0000000
54.0000000, 0.0135135, 0.6216216, 0.7037037, 0.0000000, 0.1052632, 4.8000000, 1.0000000, 48800.0000000
162.0000000, 0.0000000, 0.4735683, 0.8148148, 0.0000000, 0.0000000, 6.3037037, 0.0000000, 44800.0000000
579.0000000, 0.0031586, 0.4447252, 0.7271157, 0.0017271, 0.0000000, 6.1757106, 0.0000000, 35300.0000000
273.0000000, 0.0000000, 0.4976959, 0.6703297, 0.0000000, 0.1521739, 5.6837209, 0.8571429, 14999.0000000
188.0000000, 0.0000000, 0.4744526, 0.8191489, 0.0000000, 0.0000000, 5.6832298, 0.0000000, 22800.0000000
1867.0000000, 0.0023129, 0.5084104, 0.7123728, 0.2126406, 0.1390728, 5.8670121, 0.4285714, 45500.0000000
3385.0000000, 0.0069993, 0.4775344, 0.7388479, 0.0788774, 0.1062500, 5.7533242, 0.2941176, 37700.0000000
83.0000000, 0.0000000, 0.4320388, 0.6385542, 0.0000000, 0.3333333, 6.5937500, 0.0000000, 14999.0000000
9336.0000000, 0.0214452, 0.5103896, 0.7813839, 0.2701371, 0.1784038, 5.2531320, 0.5197368, 57100.0000000
55.0000000, 0.0000000, 0.4841270, 0.7090909, 0.0000000, 0.0526316, 5.1794872, 1.0000000, 27100.0000000
211.0000000, 0.0608828, 0.5525114, 0.9052133, 0.0473934, 1.0000000, 8.6698565, 0.3333333, 132700.0000000
725.0000000, 0.0033315, 0.4980566, 0.7048276, 0.0013793, 0.1627907, 5.5687500, 0.2857143, 27500.0000000
9734.0000000, 0.0113862, 0.5398085, 0.7125539, 0.0052394, 0.4276094, 6.8756342, 0.4409449, 69000.0000000
9052.0000000, 0.0066597, 0.4921772, 0.6594123, 0.0707026, 0.1618257, 6.2268270, 0.5299145, 35100.0000000
147.0000000, 0.0051414, 0.5012853, 0.7142857, 0.3741497, 0.0000000, 6.0297030, 0.0000000, 22500.0000000
68.0000000, 0.0000000, 0.4148148, 0.6323529, 0.0000000, 0.2424242, 5.6545455, 0.8750000, 14999.0000000
1241.0000000, 0.0015244, 0.4676829, 0.7502015, 0.1571313, 0.0224719, 5.7325301, 1.0000000, 29000.0000000
449.0000000, 0.0000000, 0.4641933, 0.7505568, 0.0044543, 0.0540541, 5.3396825, 0.0000000, 24100.0000000
355.0000000, 0.0000000, 0.4811206, 0.6507042, 0.0000000, 0.2187500, 5.8863636, 0.7142857, 29600.0000000
17.0000000, 0.0000000, 0.5365854, 0.7058824, 0.0000000, 0.0000000, 6.3125000, 0.0000000, 14999.0000000
3731.0000000, 0.0015741, 0.4658197, 0.6716698, 0.0080407, 0.1679104, 6.0109845, 0.6666667, 28700.0000000
1343.0000000, 0.0060706, 0.5529801, 0.7304542, 0.0223380, 0.0594595, 6.4652701, 0.4545455, 61500.0000000
847.0000000, 0.0008737, 0.4530363, 0.6942149, 0.4923259, 0.2424242, 6.0368324, 0.3750000, 31000.0000000
2073.0000000, 0.0040110, 0.4834283, 0.6271105, 0.0004824, 0.1444043, 5.6146993, 0.4500000, 40600.0000000
430.0000000, 0.0000000, 0.4860737, 0.7418605, 0.0023256, 0.1086957, 5.9115044, 0.6000000, 25300.0000000
594.0000000, 0.0169147, 0.6414073, 0.6548822, 0.0016835, 0.2307692, 5.6968326, 0.6666667, 224800.0000000
192.0000000, 0.0000000, 0.4245690, 0.6197917, 0.0000000, 0.1851852, 5.7938931, 0.6000000, 14999.0000000
112.0000000, 0.0000000, 0.4470990, 0.7142857, 0.0000000, 0.0666667, 5.9176471, 0.0000000, 25600.0000000
107.0000000, 0.0135501, 0.4552846, 0.8037383, 0.0000000, 0.1500000, 5.2857143, 0.6666667, 18800.0000000
362.0000000, 0.0012706, 0.4587039, 0.6270718, 0.0000000, 0.2000000, 5.6219081, 1.0000000, 20000.0000000
345.0000000, 0.0022962, 0.4776119, 0.6985507, 0.0000000, 0.1538462, 6.9678715, 1.0000000, 44100.0000000
3389.0000000, 0.0499589, 0.5215872, 0.7899085, 0.0005901, 0.3902439, 6.8325497, 0.5312500, 182600.0000000
222.0000000, 0.0000000, 0.4421416, 0.7072072, 0.0810811, 0.1621622, 5.6167665, 0.8333333, 16300.0000000
100.0000000, 0.0000000, 0.5261044, 0.7600000, 0.0000000, 0.0000000, 6.4567901, 0.0000000, 24100.0000000
17183.0000000, 0.0126953, 0.4652778, 0.6822441, 0.0101263, 0.1943218, 6.6867152, 0.4902597, 38700.0000000
441.0000000, 0.0023810, 0.4992063, 0.8140590, 0.0000000, 0.1666667, 5.9556213, 0.3333333, 30700.0000000
5447.0000000, 0.0143638, 0.5416900, 0.7622545, 0.0044061, 0.2222222, 7.1381119, 0.3636364, 92700.0000000
969.0000000, 0.0027765, 0.5261453, 0.5696594, 0.0247678, 0.1463415, 7.9318542, 0.5000000, 149900.0000000
87.0000000, 0.0046083, 0.3824885, 0.6436782, 0.0000000, 0.1111111, 6.0000000, 0.0000000, 22300.0000000
23115.0000000, 0.0012852, 0.1486912, 0.5751244, 0.0014709, 0.2142520, 5.1647026, 0.5572687, 59600.0000000
1375.0000000, 0.0580547, 0.4153794, 0.9890909, 0.1527273, 0.0000000, 6.2307692, 0.0000000, 47500.0000000
555.0000000, 0.0000000, 0.5260417, 0.7333333, 0.1945946, 0.1304348, 5.9272237, 0.8333333, 26800.0000000
4732.0000000, 0.0225201, 0.5507468, 0.7755706, 0.0128910, 0.5744681, 6.5320672, 0.3611111, 136100.0000000
215.0000000, 0.0018484, 0.5083179, 0.7209302, 0.0000000, 0.2142857, 6.2142857, 0.3333333, 35600.0000000
270.0000000, 0.0013316, 0.5312916, 0.8037037, 0.0000000, 0.1250000, 6.4077670, 0.5000000, 41600.0000000
90.0000000, 0.0000000, 0.5191489, 0.7777778, 0.0000000, 0.0000000, 6.6212121, 0.0000000, 41300.0000000
286.0000000, 0.0000000, 0.4848085, 0.7762238, 0.0000000, 0.3000000, 6.4435146, 0.3333333, 25500.0000000
1216.0000000, 0.0021944, 0.4062696, 0.6833882, 0.0016447, 0.1000000, 5.3950000, 0.6875000, 20800.0000000
155.0000000, 0.0000000, 0.4600551, 0.6387097, 0.0000000, 0.1200000, 5.3100000, 0.0000000, 14999.0000000
581.0000000, 0.0072569, 0.4571843, 0.6488812, 0.0000000, 0.2083333, 5.3178484, 0.7000000, 14999.0000000
485.0000000, 0.0018149, 0.5136116, 0.8680412, 0.0164948, 0.3287671, 5.5211640, 1.0000000, 28400.0000000
598.0000000, 0.0133091, 0.4379915, 0.6605351, 0.1003344, 0.1914894, 6.0606796, 0.5555556, 43700.0000000
508.0000000, 0.0007593, 0.4578588, 0.6791339, 0.0019685, 0.2962963, 6.5386997, 0.1250000, 27400.0000000
468.0000000, 0.0036036, 0.5216216, 0.7158120, 0.0000000, 0.1470588, 6.7118644, 0.0000000, 86600.0000000
1099.0000000, 0.0045126, 0.5382070, 0.8389445, 0.0072793, 0.3787879, 5.7195609, 0.4600000, 69000.0000000
363.0000000, 0.0009911, 0.4806739, 0.7630854, 0.0027548, 0.5000000, 6.7077922, 0.1428571, 39000.0000000
878.0000000, 0.0055003, 0.3884233, 0.8986333, 0.0011390, 0.3333333, 7.6284224, 0.3750000, 65600.0000000
1281.0000000, 0.0005529, 0.5042853, 0.7314598, 0.3817330, 0.4230769, 6.1325714, 0.1363636, 42200.0000000
14395.0000000, 0.0229693, 0.5446967, 0.7695033, 0.1373394, 0.3054245, 5.6099500, 0.4015444, 68200.0000000
383.0000000, 0.0032787, 0.4469945, 0.6553525, 0.0000000, 0.2307692, 5.7601156, 0.5555556, 15700.0000000
146.0000000, 0.0064935, 0.5422078, 0.5821918, 0.1232877, 0.0416667, 7.0630631, 1.0000000, 72900.0000000
1201.0000000, 0.0117647, 0.5243697, 0.6569525, 0.0116570, 0.1097561, 6.0616967, 0.7777778, 103700.0000000
1558.0000000, 0.0021115, 0.4820524, 0.7618742, 0.4191271, 0.1049724, 5.4989919, 0.6315789, 31700.0000000
479.0000000, 0.0000000, 0.4340303, 0.7348643, 0.6200418, 0.2222222, 5.9152542, 0.2500000, 28200.0000000
708.0000000, 0.0005236, 0.5136126, 0.7810734, 0.1016949, 0.1509434, 5.7185315, 0.8750000, 35500.0000000
7591.0000000, 0.0008855, 0.1315408, 0.5781847, 0.0006587, 0.0865285, 3.9483776, 0.4251497, 35200.0000000
2691.0000000, 0.0002022, 0.4259428, 0.8483835, 0.0000000, 0.0636704, 4.9727226, 0.6470588, 15700.0000000
283.0000000, 0.0016313, 0.4241436, 0.6077739, 0.0000000, 0.3846154, 5.5728155, 0.8000000, 14999.0000000
4670.0000000, 0.0038699, 0.4285423, 0.7798715, 0.0034261, 0.1660900, 5.4777301, 0.6250000, 24400.0000000
548.0000000, 0.0000000, 0.5489796, 0.8649635, 0.0036496, 0.0500000, 5.8904110, 1.0000000, 46000.0000000
111.0000000, 0.0030769, 0.4615385, 0.7207207, 0.3693694, 0.0666667, 5.2967033, 1.0000000, 14999.0000000
43.0000000, 0.0000000, 0.5166667, 0.8837209, 0.0000000, 0.0000000, 5.6410256, 0.0000000, 26100.0000000
1095.0000000, 0.0187947, 0.5357995, 0.8831050, 0.0739726, 0.4523810, 5.9771825, 0.3157895, 62700.0000000
422.0000000, 0.0066611, 0.4771024, 0.7867299, 0.0000000, 0.2857143, 6.4651163, 0.0000000, 36300.0000000
39.0000000, 0.0000000, 0.4666667, 0.6153846, 0.0000000, 0.0000000, 4.2352941, 0.0000000, 20600.0000000
10885.0000000, 0.0236032, 0.5009848, 0.7353238, 0.3193385, 0.1742919, 5.9784612, 0.1625000, 40400.0000000
267.0000000, 0.0015175, 0.4992413, 0.6554307, 0.1610487, 0.1190476, 5.7142857, 0.8000000, 42300.0000000
1488.0000000, 0.0023348, 0.4576232, 0.7291667, 0.0000000, 0.2368421, 6.2139875, 0.4444444, 30300.0000000
241.0000000, 0.0000000, 0.3864043, 0.6307054, 0.0000000, 0.1228070, 6.5329670, 1.0000000, 14999.0000000
8745.0000000, 0.0048533, 0.5192528, 0.6660949, 0.1098914, 0.2396825, 5.8697273, 0.3907285, 36700.0000000
95.0000000, 0.0000000, 0.4899598, 0.8105263, 0.0000000, 0.3000000, 4.9583333, 0.6666667, 20600.0000000
149.0000000, 0.0000000, 0.4000000, 0.5570470, 0.0000000, 0.0526316, 5.8644068, 1.0000000, 16900.0000000
2131.0000000, 0.0000000, 0.4920910, 0.6846551, 0.0112623, 0.1772152, 6.4089393, 0.6785714, 33000.0000000
2802.0000000, 0.0067848, 0.4936306, 0.7152034, 0.0017844, 0.1825397, 6.6181641, 0.5217391, 53600.0000000
1105.0000000, 0.0073473, 0.5607115, 0.6533937, 0.0018100, 0.1406250, 5.5552524, 0.1111111, 89700.0000000
1119.0000000, 0.0086822, 0.5475969, 0.8150134, 0.0044683, 0.3333333, 7.4083885, 0.6666667, 97000.0000000
1936.0000000, 0.0031271, 0.4431539, 0.6611570, 0.0072314, 0.1089109, 5.8709677, 0.7727273, 33600.0000000
1175.0000000, 0.1201103, 0.5255767, 0.8629787, 0.1412766, 0.2500000, 5.7116705, 0.1428571, 104900.0000000
4195.0000000, 0.0476091, 0.5823763, 0.5921335, 0.0250298, 0.0507400, 7.2387515, 0.5000000, 182000.0000000
97.0000000, 0.0000000, 0.4075472, 0.7319588, 0.0103093, 0.2777778, 6.2156863, 1.0000000, 28300.0000000
1279.0000000, 0.0036047, 0.5007510, 0.7435496, 0.0039093, 0.2222222, 6.4785047, 0.3750000, 77100.0000000
605.0000000, 0.0020311, 0.4407583, 0.6628099, 0.0214876, 0.1406250, 5.7830688, 0.8888889, 24500.0000000
2767.0000000, 0.0088101, 0.3951810, 0.6429346, 0.0021684, 0.2058824, 6.5851293, 0.4761905, 49900.0000000
204.0000000, 0.0000000, 0.4624625, 0.8039216, 0.5147059, 0.1714286, 5.3464052, 0.6666667, 19900.0000000
48.0000000, 0.0000000, 0.4435484, 0.6875000, 0.0000000, 0.0000000, 6.1428571, 0.0000000, 14999.0000000
232.0000000, 0.0000000, 0.4243759, 0.7241379, 0.6077586, 0.0967742, 5.9197861, 1.0000000, 21000.0000000
1427.0000000, 0.0049636, 0.4781602, 0.5080589, 0.0700771, 0.0105634, 5.4472574, 1.0000000, 47600.0000000
171.0000000, 0.0046296, 0.4606481, 0.7017544, 0.0000000, 0.2666667, 6.4892086, 0.7500000, 19400.0000000
159.0000000, 0.0000000, 0.4042553, 0.7735849, 0.0000000, 0.1276596, 5.5360000, 1.0000000, 32700.0000000
