default,student,balance,income
No,No,666.613888740094,49215.0245344022
Yes,No,1562.83791774789,49303.0094684327
No,No,255.888371780844,48833.2287713088
No,No,602.361701994454,53800.5472092154
No,No,1599.31469461935,28825.4745687684
No,No,150.94951081572,36923.5521943078
No,No,1388.81659047311,35460.8012411956
No,No,87.9486517918008,47924.6979109095
No,Yes,1935.82770125724,17969.7985313908
No,Yes,1289.3159628111,7677.89639750202
No,No,871.987212227636,45496.9481609842
No,No,1333.69998094298,44361.6208714047
No,No,181.179344587582,37380.1443180605
No,No,791.182225188319,48206.731750984
No,No,69.177023653734,24556.0217815517
No,No,940.894483512081,54839.1236462734
No,Yes,346.215577878245,17866.5280381284
No,No,214.84623495229,39629.2001796429
No,Yes,676.831307875609,16998.6517153961
No,No,595.996994273606,37417.137823355
No,Yes,999.391696394237,23688.6489687946
No,No,1447.04307363001,22433.6367726481
No,No,464.098477616815,44769.8648263187
No,No,872.63990775056,29749.170678731
No,No,381.704099186758,25011.1033931994
No,Yes,866.49676067859,24262.6938973924
No,Yes,1243.34410193846,23634.7485750949
No,No,1184.30802110083,37600.0753409499
No,Yes,757.407102750296,25309.77323254
No,No,939.258489668574,56225.8207299037
No,No,560.770233567651,61472.8586941428
No,No,971.278833313912,26853.3009009738
No,No,518.680792277915,30151.3304613229
No,No,834.263678916678,28022.8368210329
No,Yes,545.585579909597,19454.3257965573
No,No,1057.35087177407,39651.123507722
No,Yes,720.516450875564,20222.9489909686
No,No,1285.51797563905,37442.6425889869
No,Yes,406.339769411729,30088.4425077181
No,No,1023.89203173754,33392.7097834514
No,No,356.244118146921,21319.0859608547
No,No,657.088818826134,31724.6285500371
No,Yes,1168.54641431588,25802.2764766761
No,No,344.88224152182,26227.3292753008
No,Yes,535.335989397998,24268.8284962213
No,Yes,1222.9665870908,21373.3500951251
No,Yes,663.602728097061,21436.5216376398
No,Yes,591.537144690117,20961.4652602437
No,Yes,941.718008883302,23362.9771743543
No,No,434.544943739374,35620.0652976999
Yes,No,1804.19050453849,23096.0843640887
No,No,0,34227.947139365
No,No,0,28356.2519409008
No,No,586.470977472847,52203.8589273578
No,No,707.43614919,42407.7542299089
No,No,1491.6405870679,61096.4921750445
No,Yes,556.182234259286,21650.8299183564
No,No,683.14754196625,44439.5287386404
No,Yes,671.131730723303,11857.4776351159
No,No,1020.19775584997,43592.8341359861
No,Yes,1183.06770190887,13210.8776348588
No,Yes,1127.53613107086,19322.9696557329
No,No,1545.98280486837,32691.9238251651
No,No,1114.3977298144,44195.5445481969
No,No,843.497244001002,41917.319765103
No,No,1047.67337025525,34413.1959130021
No,Yes,810.540945659107,17252.2542514058
No,Yes,501.110562487269,26425.6980101533
No,Yes,1031.63836091527,21432.147052673
No,No,360.215031490771,44082.1871282945
No,No,1234.83167806921,40155.4514111614
Yes,No,2236.76421456131,37113.8830697644
No,No,750.840531468744,32034.7121252064
No,No,231.968340323912,42465.9608187879
No,No,1616.50019408524,41825.4039844618
No,No,981.799329814043,49644.9187081982
No,No,538.019925084371,27284.5108594155
No,No,136.30734254125,48799.6549055704
No,No,614.940983622697,30905.479817434
No,Yes,824.040741788241,11659.1932751954
No,No,393.061267139273,44149.388311577
No,Yes,759.397130569606,18693.1879014694
No,Yes,1743.79883736231,17541.0028662017
No,Yes,621.170106310103,17503.6899747362
No,No,1360.54717336406,54705.1269778723
No,No,253.521881501858,37506.2067343011
No,No,1392.33267765748,48709.5292601184
No,No,1508.25085941898,43525.0527725642
No,Yes,1823.86706045805,19447.9665572514
No,No,0,39423.5125227997
No,No,728.673461012883,36557.2348355276
No,No,1471.19873782547,56477.1308610149
No,No,967.256762447018,32201.6340844054
No,No,640.705982383149,38792.3571871445
No,Yes,559.566410763486,15720.3824613913
No,Yes,1258.11453317171,20010.576269278
No,No,1126.88769620057,32770.5790184123
No,No,1341.26314052855,46263.8850122052
No,No,751.101930768505,50290.1441115538
No,No,325.927636632494,57313.2824969147
No,Yes,905.901945054864,20285.2251283281
No,No,699.604275562255,49035.2474604604
No,No,996.445905646337,51393.7887153379
No,Yes,1034.1702134313,23825.0285135993
No,Yes,1464.63624150705,14763.5626843165
No,No,280.724169013609,40382.5992622225
No,No,725.867685728056,41792.6729233945
No,Yes,1162.59092159727,15419.1105209588
No,Yes,193.719762500207,18002.547648728
No,No,743.18182701654,50250.9190142536
No,No,1403.83983418344,43225.0418957429
No,No,460.139804417708,52708.5598496177
No,No,1218.21988712889,36290.16200667
No,No,903.987020156951,51705.2716003957
No,Yes,1473.69593100509,19759.5018682479
No,No,525.515682022251,50763.9840052729
Yes,Yes,1874.82261243745,14957.8163342872
No,No,700.622387844543,42023.8887828787
No,Yes,1164.66696609579,23297.1578875709
No,Yes,1803.76634928102,23201.826982472
No,Yes,451.711523066804,22483.0958101843
No,No,1101.98446046958,36231.8538227436
No,Yes,1343.77712401475,28198.005353463
No,No,606.435876464573,38897.0794077548
No,No,0,45380.6567630619
No,Yes,0,20963.3831145759
No,No,1140.82015178859,36495.0553896058
No,No,1597.64740187317,42515.0888693793
No,Yes,521.841479256212,10316.3367412718
No,Yes,837.521493456654,13215.7858131515
No,No,390.310315291063,42322.246697405
No,Yes,806.481972726929,22127.0817878431
No,No,890.266646268634,38376.0906470453
No,Yes,237.383029626622,21376.6832351471
No,Yes,808.396167027043,11804.0344760529
No,No,694.390945705502,46128.8647070701
No,No,492.25394545489,42143.1984404939
No,Yes,460.595414827766,12939.009089927
No,Yes,838.459954530528,19805.8752348908
No,No,675.842504719532,38173.9257538527
No,No,625.419874645033,47406.2407650345
No,No,45.4762817817571,27599.0723332859
No,No,474.769235479092,30799.949385159
No,No,1024.82365673274,46113.6471170703
No,No,696.107576993413,40325.38480824
No,Yes,953.533658439997,25820.5874829041
No,No,1143.85523050669,50690.2576998117
No,Yes,683.441300405235,22595.4539568037
No,No,644.604409116029,30276.5707302591
Yes,Yes,2034.67471782133,17133.9659619014
No,Yes,1345.49162351815,12235.3876699232
No,Yes,1307.0870915147,18082.5548896089
No,No,705.500524263981,52559.0312585917
No,No,0,47725.5215295292
No,No,501.169619687987,35664.8053896805
No,No,991.520923604118,30775.5207643452
No,Yes,956.692234248303,19594.5490428608
No,No,353.649992387444,30726.2856927119
No,No,838.924060067205,47864.4189213508
No,Yes,353.652760924622,20531.4965369275
No,Yes,751.243140185971,16475.0275586338
No,No,991.158408318519,42767.6902792807
No,Yes,1096.4896471406,17856.265031594
Yes,No,1655.77559694702,25639.7935387017
No,No,0,35577.425283317
No,Yes,485.653177783496,16099.9179399102
No,No,850.466593719231,34367.6765291129
No,Yes,0,17695.8401686948
No,Yes,766.635537082227,21718.8136181928
No,No,309.179162515638,31232.0708902559
No,No,244.662374521967,29275.115419093
Yes,Yes,1013.21688638161,19651.2617936432
No,No,357.592156699681,48565.0177083166
No,Yes,1908.24200791737,17642.6266276482
No,No,1449.13570769994,40495.4721803858
No,No,464.41630119677,38236.740022089
No,No,1491.70754528024,40637.4479829066
No,No,256.89418684711,39019.8757442
No,No,0,35025.9713946151
No,No,0,23910.1396582202
No,No,817.621089103321,43705.822710524
No,Yes,888.306320762449,22901.6339371219
No,No,1240.75460457603,51511.2975985728
No,No,828.644161650737,10948.504497517
No,Yes,959.854227591364,18481.7526600941
No,No,1281.44884880957,48837.3787603345
No,Yes,1577.67543060735,11951.4786137937
No,Yes,1444.11426844796,21441.0121279953
No,Yes,647.670287929141,13618.3477949365
No,No,720.164918693873,43654.2303440958
No,No,64.1547933628275,47969.0051087279
No,Yes,546.028664099578,21615.2690793228
No,Yes,1102.12727684037,14009.9429940502
No,No,1294.52356958022,28001.0490731826
No,No,341.322290452253,33808.3361791774
No,No,399.390381379442,17348.7842322496
No,No,710.394633535282,31483.3472045777
No,No,1467.57338371779,26697.7858985394
No,Yes,282.831518827634,13371.055021089
No,No,544.22518162658,46149.5102207517
No,No,1585.86037254851,42709.4918931997
No,No,0,28784.4692369344
No,No,1033.42627176237,43594.7623211524
No,No,1131.05364603221,38834.2362457054
No,No,544.287295321035,24477.4719149196
No,No,1116.72035656284,33716.1775223316
Yes,No,2155.28898610335,34787.2526819072
No,No,732.056646560392,39433.4806360451
No,No,591.636269770793,33852.3096699306
No,No,0,63251.307626935
No,No,453.849958087348,27865.2847981077
No,No,170.070917002394,27005.5771185451
No,No,916.729177155089,37212.8085297821
No,No,611.337290220736,38389.2825323233
No,No,258.629672515951,33327.9377775435
No,Yes,357.595665269024,18141.0028164559
No,No,813.173887123882,49274.3828394648
Yes,No,1743.06470981777,22308.1257490576
No,No,801.802711515901,46182.2570982408
No,No,674.736614723598,26060.4860985104
No,No,430.490648307719,39921.1369084698
No,No,1352.99553198552,34089.0331773621
No,Yes,1040.88021196313,19427.8142430555
No,No,1305.77469775412,34412.116373967
No,No,1294.76170642516,37712.3868971499
No,Yes,583.295482029807,23694.3673679543
No,Yes,1409.2991781164,21508.5015068054
No,No,886.216628786159,40486.8594433597
No,No,515.619799710376,39638.6396270428
No,No,1866.30465255816,58710.8876485058
No,No,657.705720718074,41224.7968784511
No,No,270.224332861831,49128.0371444139
No,No,953.391788924619,20749.338158676
No,No,630.220778875387,24919.1838767956
Yes,Yes,2024.66016984007,9663.7881589584
No,Yes,497.056988344806,23119.1350274858
No,No,48.7255629593075,37957.9021382577
No,No,440.024542832313,49358.4257857338
No,No,1217.94865980061,43996.0139956854
No,Yes,1203.98225964262,21524.318420608
No,Yes,1493.87356174054,15626.6594167928
No,No,0,48025.6168546343
No,No,1204.95434803363,47167.9384961006
No,No,945.669717469501,39928.2438966955
No,Yes,807.595571807103,16926.3733350784
No,No,514.381527331564,20632.2681224495
No,No,1493.3574345851,51510.1480660087
No,No,738.221429789569,25184.4673054809
No,Yes,451.91246146881,22316.2613245872
No,No,997.027882271094,35591.3872732176
No,No,1082.07439363356,30627.4616912529
No,Yes,1001.34888620142,19314.9223285455
No,No,1058.62751384414,49380.0784348946
No,No,245.346492518079,42703.0186661609
No,No,579.381824881827,32296.2634047504
No,No,1180.93571396495,35352.1517992282
No,No,969.083028484442,45192.338963931
No,No,0,44561.3254511423
No,Yes,714.175499668216,19995.8563982326
No,No,0,36379.5188526604
No,Yes,100.850759138746,17315.1301918906
No,No,1856.53087551349,33498.8345204157
No,No,620.45730931752,41059.0965018736
Yes,No,1815.79252000645,31632.5838611298
No,No,1508.14501433939,31101.0812174785
No,No,1170.91697571401,38712.4200991916
Yes,No,2063.57193445013,37372.7584928128
No,Yes,284.841577198801,20477.837227372
No,No,878.446109878267,29561.7830760682
Yes,Yes,1740.76830587972,18161.2440790232
Yes,No,1994.39506620033,44794.3375042287
No,No,1290.17921206669,42813.975170851
No,No,441.336983219759,55970.9233586644
No,Yes,1790.41372522763,22953.4310754149
No,No,821.250479687844,68721.9744687402
No,No,341.040378604856,40255.4675973271
No,No,216.961691805065,31742.9944511373
No,No,48.237989993603,37536.3614328607
No,No,501.360657821036,49897.300730356
No,No,267.416624954798,24154.5097950922
No,No,623.618428429323,54008.1958257334
No,No,752.739378189563,38671.7859860491
No,No,0,38665.8702365134
No,No,413.114594729778,63793.5576339873
No,No,895.439223193743,26138.1012162755
No,Yes,127.663375125104,13942.2441190945
Yes,No,1361.73579057918,50322.355320138
No,No,592.611517621491,55124.8644992906
No,Yes,947.850996952402,22047.9205558962
No,No,784.171574845199,47322.6891083565
No,No,952.311152143376,21990.091473372
No,No,448.263531441352,26350.871022339
No,No,316.124008088576,37322.9315631556
No,Yes,1246.11719840856,9846.70264448697
No,No,680.706468644222,42316.4031121769
No,No,1208.30437571947,38461.0465350321
Yes,No,1292.43021067816,50990.5771675202
No,No,663.610198685482,48089.520547403
No,No,435.592200214182,38830.5180173373
No,No,579.193281037698,36181.8127643826
No,Yes,819.031064689632,22092.7223037395
No,No,603.020399834637,51229.7884696056
Yes,Yes,2654.32257628018,21930.3888786977
No,Yes,0,23274.9761587336
No,Yes,1487.04354464178,21412.3515514101
No,No,1466.77219186985,46875.0835420014
No,No,1168.4885668002,40615.5666922786
No,Yes,592.296945792535,19744.9783929469
No,Yes,1255.97389096594,21757.6763903522
No,No,389.792381033256,53685.4731538122
No,No,604.304327008842,38758.5455337612
No,No,940.392399703689,33874.8145278687
No,No,329.518976607022,38150.6349302136
No,No,1465.02703244964,18600.2135039367
No,Yes,1817.28007187911,20751.4324171627
No,Yes,1055.06379764618,16174.2063787243
No,Yes,536.010217846914,23587.4940781989
No,No,817.474328116273,41994.9253402325
No,No,1244.56356571126,36157.8184658576
No,No,983.127571332577,19985.6014307873
No,No,644.800255330071,32298.3085674304
No,No,896.981467925666,35755.7484517946
No,No,527.271574424434,41573.9819083321
No,No,0,51122.5156157189
No,Yes,1427.94053080774,12666.2607692499
No,Yes,1262.48076570285,15636.2573617591
No,No,1283.27848260299,46335.8360623501
No,No,489.51991369456,22750.6921764142
No,No,887.201436107651,41641.4535720123
No,No,328.013011130292,38500.3995970506
No,Yes,1521.49494912154,18018.9043408893
No,No,326.038112595005,25498.0135270893
No,No,1816.9735015648,29897.1818126619
No,No,1534.00700450546,35566.2670692778
No,Yes,1657.11385858028,10852.2931297992
No,No,1270.4569758694,36092.5870995613
No,No,560.514619197812,25254.0416554866
No,No,0,28490.7714643949
No,No,697.932758212992,35706.6613545057
No,No,1420.50748026314,37437.7379047098
No,No,695.669009847766,36977.6401878797
No,Yes,212.821368527709,24515.9754650541
No,Yes,929.411129986556,23236.7517512913
No,No,1676.11479875847,25317.1713937274
No,No,571.959941777441,24932.0059234333
No,No,355.016331184177,36327.8770094896
No,Yes,1315.42144462588,21650.4151619057
No,Yes,1006.99410894368,17834.0641906451
No,No,332.674169599933,22938.5931481233
Yes,No,1622.4990392531,39228.5414258989
No,No,0,26394.5453626774
No,No,1131.60205423585,19893.7723062072
No,No,0,44981.150289516
No,No,1493.74224806877,32742.8582115942
No,No,47.4234792771126,29567.857431916
No,No,153.712633619584,54331.5297705247
No,No,458.997386968815,21165.866479197
No,Yes,1260.82817647004,22372.287502262
No,Yes,1080.47766220473,18741.3168628509
No,No,1814.10564871295,32977.9086247262
No,Yes,1739.83781216118,21593.0128492377
No,No,0,50496.4737233152
No,No,983.490679181841,20828.5306523573
No,No,0,28176.1188629536
No,Yes,138.906309174776,13005.8951509307
No,No,870.347965939696,42397.0998165847
No,Yes,584.486401116587,14017.3905494261
No,Yes,1508.70177606082,25338.2646859801
No,Yes,1282.4749516367,25304.5864378799
No,No,521.736727978673,28401.4974561068
No,No,1150.67771161838,38342.2890564805
No,Yes,1010.84859095171,16428.7545549193
No,Yes,1746.29737190901,24536.5538729105
No,No,1382.26899258445,19023.9962118209
No,No,499.818601940851,31335.9607609844
No,No,339.676804208343,43308.965897573
No,No,253.630102218173,50236.5051828946
No,No,690.185731263381,32761.2272146714
No,No,743.052553428231,33556.0164881628
No,No,736.49552163315,49119.3478190345
No,Yes,584.518096158552,19624.5886598667
Yes,Yes,1276.68508261978,19282.4359237479
No,No,399.877160707318,47291.0158892892
No,No,182.238720004123,45937.9768756614
No,No,743.666169687606,37542.5803390161
No,No,731.101627213473,26655.4147068459
No,No,615.726657355146,38687.1152204681
No,No,499.149148884078,56343.6104353604
No,No,785.033516931214,45598.9153979293
No,Yes,969.25234104125,16864.0434885401
No,No,841.490063864523,43371.9244400238
No,No,181.171482584218,35175.9035445688
No,No,811.596366615229,38323.7238673524
No,No,1625.63987632474,65026.7389252459
No,No,962.223837965554,43974.0568690248
No,No,617.025054245827,33369.0893641112
No,Yes,478.923674934818,19730.1851629865
No,No,1017.74972070304,30227.8632254641
No,No,708.500161609795,35086.9049249202
No,No,423.407947289886,40844.3415096871
No,No,0,29775.1588729276
No,Yes,935.693635042886,25362.3218840663
No,No,0,51719.3748711348
No,Yes,1757.84545885824,17426.5197120225
No,No,733.5453865337,30638.2161878522
No,Yes,1050.40938603661,16746.0628214843
No,No,25.8003766684075,44091.687910866
No,No,646.081240203633,36686.9594469989
No,No,695.471767186167,25544.8920404563
No,No,536.517494230315,28629.4636706794
No,No,542.277143335525,52447.2193378773
No,No,811.769946136174,46076.3022364223
No,Yes,911.760824480021,21082.5527948271
No,No,621.303498905369,50474.9790084357
No,No,549.393127695549,39131.4948805194
No,No,929.297154195484,42503.4097188356
No,No,154.663920437736,44714.3716756576
No,No,36.2350412345537,49075.9815581156
No,No,718.595253590074,39157.7899326726
No,No,379.100360643884,31350.9286329779
No,No,904.335711193638,30890.745549857
No,No,1028.96434239191,18701.4095944644
No,No,343.493829781314,67930.3436152597
No,No,375.79931917431,21297.5846156923
No,Yes,502.261086940031,13572.748909077
No,Yes,1231.55882465424,15727.6696283886
No,No,456.871512841706,54894.1644540352
No,Yes,1112.12991899495,22709.4334546068
No,No,1063.71286098607,36475.0979894526
No,Yes,895.823244916992,19825.6298997185
No,No,1407.09214245668,43677.9764174713
No,No,418.498344050518,29856.471677401
No,No,684.90629721516,14756.9983525477
No,No,650.04611001589,46137.9329673966
No,No,495.421154240144,26740.7690090816
No,No,698.905129961079,27001.5538993092
No,No,847.772967201651,42193.5975640784
No,No,1185.15973428525,35793.3485205462
No,No,1315.609131464,54833.0555196068
No,No,0,32809.33478523
No,No,629.087770988306,32296.9316451165
No,No,326.670018453137,50562.4903339961
No,No,0,35775.3169310198
No,No,949.282372434899,26960.7427591373
No,No,1077.73308347226,50334.8541187515
No,No,1256.18672994804,31706.1785617479
No,No,1356.72983609052,37664.0373894486
No,No,564.128292140862,37695.7753708914
No,No,793.970969480621,41931.585345531
No,Yes,412.388636174531,9892.1275493933
No,Yes,810.668587280614,19925.7437697109
No,Yes,1273.83577633193,15593.6416810446
No,No,1386.66847806246,56325.4493583427
No,Yes,574.673144256394,22814.3464399736
No,Yes,1614.14163797244,11334.2924739847
No,No,0,45642.7619356526
No,No,949.996706817807,32676.2307500825
No,Yes,618.756752341743,18297.3277705301
No,No,1408.17611903654,47496.1643104349
No,No,465.919878364343,41133.9485633097
No,No,952.927819302997,44894.4429254273
No,Yes,17.6095775951027,13739.7546026196
No,Yes,989.884597421335,23416.5004655854
No,Yes,1817.17117640169,24601.0374851681
No,No,746.836510472922,41294.4522465602
No,No,549.06492953427,58539.4142705508
No,Yes,993.049538227269,20538.5457418214
No,Yes,1447.4181082241,16658.4240877415
No,Yes,598.218194371973,19794.5764098749
No,Yes,79.9899964022965,14390.8131164386
No,No,641.254587415807,31306.5348373144
No,Yes,562.837698264136,25068.0464477888
No,Yes,448.243210690723,23540.8910274387
No,Yes,1134.69657246644,20068.0185456427
No,No,1649.21160693666,42148.7438795368
No,Yes,817.676646707753,22339.8854145467
No,Yes,948.151302609926,18107.3571528728
No,Yes,1180.01808623234,19871.2067440711
No,No,761.187658836634,54681.8283898569
No,No,420.495831855675,58264.205816867
No,Yes,1841.40853381388,18000.7046803395
No,No,102.721441131555,13719.3568745031
No,No,265.592845889327,24833.3415942315
No,No,1558.86107533,45255.9671130598
No,Yes,220.659533399654,20148.5797584961
No,No,325.870131459589,35015.2689694775
No,No,1272.47738589833,42671.3185857913
No,No,906.231097084323,46715.2346835251
No,No,1070.81004817041,35979.4701445554
No,Yes,0,15572.0212631125
No,No,722.133486767882,22669.2398040671
No,No,1453.29287212607,43370.7578850906
No,No,1207.2878520836,33671.4595004888
No,No,1118.2199230073,32632.9130726689
No,No,1281.92157268812,56778.4153893202
No,Yes,878.998393552351,12054.8590388342
No,No,735.103337670526,51403.7159698486
No,No,914.341082341985,43460.1663790825
No,No,4.15111164507675,22722.2220379254
No,No,1063.59232923721,38057.3335707839
No,No,331.842827689507,37264.6948218815
No,No,838.578904753819,43501.2575307341
No,No,418.299642765707,49670.02198153
No,No,538.942731686188,23289.2804604069
No,Yes,2133.74548094099,19675.5075861463
No,No,1651.32255274413,34024.6636828514
No,Yes,1152.97327187599,13036.0667091531
No,Yes,1065.25635541797,16658.9472446304
No,No,486.652639922064,30838.629697034
No,Yes,770.826666509719,18896.728996789
No,No,1202.46348882287,42818.6431073491
No,No,323.800101436117,34576.4920335218
Yes,No,2062.87062844915,30839.1806730601
No,No,1058.28433162142,39314.5134702092
No,No,796.025053310521,38443.8964134579
No,Yes,1379.7700166326,15509.4093982645
No,No,1201.3324891043,23969.451819827
No,No,1114.11600743864,40359.9672061569
No,No,821.607102285366,50689.1932164429
No,No,1079.96576515199,43215.8058047755
No,Yes,662.99536303253,12008.3357418696
No,Yes,1343.70154908718,27168.4082179624
No,Yes,553.455736792548,21358.4206646296
No,No,472.95405502977,63759.787033535
No,Yes,1806.55167228604,17648.1976000877
No,Yes,855.226995923742,15348.7066607031
No,Yes,790.55432859871,20568.8272424665
No,No,1380.14403201419,48087.825053096
No,No,1522.53080154876,30765.5637963114
No,Yes,967.34904728104,14725.1409118618
No,Yes,886.221140404153,12796.0589938103
Yes,No,1323.62814220734,18820.7949690603
No,No,1351.32542269803,46663.3922059486
No,No,294.01879031285,59128.5034044914
No,No,1756.05071636763,52497.5856036506
No,No,439.496364012163,46784.9448129273
No,No,725.78329190466,35503.6442079735
No,No,1049.94676843874,43172.3271897794
No,No,1138.62885942419,36978.4593789249
No,No,568.224254556575,39873.2428466328
No,No,0,43160.324200842
No,No,572.665857566113,42285.2852956933
No,No,1270.39317811661,43032.2715865563
No,No,1444.43210450129,19153.3427287452
Yes,No,1926.59908212714,59224.4527589955
No,No,101.993455724981,27909.6310390187
No,No,547.174974932957,36969.0032256196
No,No,907.633103990479,28577.0965501992
No,No,282.889217701565,42132.0738127017
No,Yes,811.965045172706,12853.175607259
No,Yes,1305.10445258064,20573.5538687732
No,Yes,533.916542918411,21390.6866179289
No,Yes,1420.59613950384,20197.8115347314
No,No,89.3129240969444,39915.4535908417
No,No,839.040920045443,36665.7014593259
No,No,522.15345763795,40717.1625219394
No,No,488.721126253656,46503.1661460333
No,Yes,983.268502993472,24554.2715630512
No,No,442.665900584843,43991.8123694379
No,Yes,977.589372049767,17637.7341978841
No,Yes,317.267999810114,17801.5372223518
No,No,1033.75665823613,21837.2428327308
No,No,629.320183234782,52089.633050086
No,No,1328.33410346743,39877.6124571625
No,Yes,1486.37729960117,19164.3503996306
No,No,760.55329349048,19957.8391361009
No,Yes,1204.24147023262,19302.90147641
No,Yes,1367.78651452727,12449.27903567
No,No,226.299225371108,34305.2560781237
No,No,902.416395242314,37905.6314758056
No,No,462.004289552745,33157.3621976191
No,No,1072.37936473568,19958.54399237
No,No,424.048189994703,25081.84300618
No,No,846.131294772518,29812.0877039202
No,Yes,951.58853631512,12163.1848463548
No,No,1079.82329871977,44390.7160538533
No,Yes,1395.66898658783,21374.5921195464
No,No,828.889545195886,52560.907351965
No,No,829.884262065395,40749.7874334028
No,No,1626.16941874389,32827.7028585804
No,No,1057.63317363302,37229.8073120709
No,No,729.225990859972,35633.5029167277
No,Yes,154.875531554762,20685.4574218412
No,No,1583.096100745,15350.4560462834
No,No,0,40766.6953402928
No,No,528.569204946604,42249.3569999467
No,No,809.104673981283,24820.5255893773
No,Yes,132.104558748117,20065.722478815
No,Yes,2149.33681165388,15093.827527253
No,No,497.725785169606,26591.113170886
No,No,489.165560680408,26875.7237397548
No,Yes,596.539256038559,9518.83233207234
No,Yes,1883.06545604736,23989.8924556863
No,Yes,748.059228265943,17362.8074609483
No,No,1046.91812133872,42376.5021708491
No,No,310.130223883326,37697.2201903282
No,Yes,1065.52107615044,21129.2344637769
No,Yes,1097.06748078784,20564.1257982162
No,No,1154.85867839604,57640.9169618088
Yes,No,2049.0298451449,52568.9088071495
No,No,1398.65246735208,34194.082402249
No,No,130.346822483144,53852.755086508
No,No,1400.16318688457,52343.4771775422
No,No,0,51740.4215992712
No,Yes,552.33423955957,21262.5663587934
No,No,0,58233.020960533
No,No,246.636545293022,18953.671937326
No,No,0,38249.9823756967
No,Yes,655.510126293906,15771.4924298364
No,Yes,100.355432954224,13940.6026640982
No,Yes,1103.00356549214,25385.6019398336
No,Yes,928.233411504668,20932.6920591533
No,No,509.317798586812,18221.1465584724
No,Yes,420.257063909017,24703.9980491056
No,No,307.730562590318,48123.5510489485
No,No,733.076086748384,40056.1003653385
No,No,851.564659931381,33211.1755013218
No,No,1300.33718168884,47580.5438257053
No,Yes,203.966127021897,16433.6742949772
No,Yes,1557.52557142796,17132.312357933
No,No,0,41359.8916092437
No,No,1136.45503135114,47721.2737069072
No,No,986.181543809418,34780.9543914093
No,No,452.827107725658,62912.4443393412
No,No,775.493559468194,46025.8708003111
No,Yes,926.078163581303,17660.8072407267
No,No,1074.99126730894,27834.7900360085
No,No,844.465479105882,44518.3952707398
No,No,391.558358025563,45822.5243565918
No,Yes,1283.02855570716,15638.0065909407
No,Yes,1343.24351654883,7032.06000893064
No,Yes,1049.42003607627,15815.3439749118
No,Yes,728.985838205656,17360.5229950272
No,Yes,1203.10325643309,19967.863098697
No,No,221.334856461027,31764.2029103442
No,No,149.223218755774,36550.3334635728
No,No,474.628374825756,28182.9755685504
No,Yes,962.466536438663,14606.0900592801
No,No,1166.21318553678,36324.6788608866
Yes,Yes,2207.59905386637,19780.7635185799
No,Yes,1244.92351098597,24291.4079834424
No,No,913.453599210553,52793.1802484307
Yes,No,1315.55876543897,35456.6960512827
No,No,80.7149257730499,37651.567826129
No,Yes,745.221141236584,24689.5184815316
No,No,1505.0940829015,43036.1211524722
No,Yes,903.438811968714,13028.1508626046
No,No,250.988820359623,33568.5315548661
No,No,857.150742319289,34691.3221784726
No,No,92.9756885589492,49608.5864392816
No,No,1363.31037880418,35387.6989212415
No,No,146.897152742157,41872.1725190737
No,Yes,2014.49764757381,15728.93807223
No,No,1112.46852397583,43201.5204912199
No,Yes,237.163586366623,25219.9830590923
No,No,1018.3667900265,47723.3267841425
No,No,150.302385684606,39730.1650335799
No,No,1074.12404031907,47517.8669242321
No,No,0,30098.4215418435
No,Yes,1205.94504053624,12950.81642991
No,Yes,713.246393380936,20549.851899935
No,No,1351.85296584556,40177.95896223
No,No,254.728057897549,53696.832200196
No,Yes,842.255987408822,23310.2288610289
No,No,390.980823542815,47083.4314972953
No,Yes,639.46830362075,12323.3498411588
No,Yes,514.334987256277,27443.9752498741
No,No,791.663341774579,48127.6261396151
No,Yes,1204.91790442105,11339.1567691282
No,No,1000.52543821309,53680.9837392223
No,Yes,810.308012417556,16248.4555455672
No,No,797.865393271633,43717.0684112059
No,No,0,46461.3201193472
No,No,990.144772287608,48040.6018919919
No,Yes,284.050551961391,15352.3597814414
No,No,1080.32128118414,48226.7297027404
No,No,1433.99232687817,19864.975375759
No,No,792.974067741037,28674.6706260091
No,No,1351.95743719203,24136.0719476857
No,No,528.676844819959,39925.1847361413
No,No,692.052822388672,39586.8490171988
No,No,1085.52023487308,36746.3203519003
No,No,567.704178336162,50643.3162179576
No,No,1190.06130329303,41965.8799496593
No,Yes,289.356947353925,15715.5006522284
No,No,1440.1329269194,28370.1043239688
No,No,373.178886417864,30826.0750245479
No,No,733.20056907891,38592.0420222931
No,Yes,1095.61200214885,10450.7448786067
No,No,1117.62970369796,61940.0157774647
No,No,505.015128111594,43658.813144044
No,Yes,230.159168685849,24776.6931484107
No,No,586.775650400868,32622.3761384089
No,Yes,513.797677681162,15540.4543835634
No,Yes,1212.75666202829,13722.900826077
No,No,578.483646602543,45066.2073302758
No,No,1229.52030155885,59755.0301243891
No,Yes,1829.9099412937,21018.9601164828
No,Yes,973.264479997202,16984.6107557205
No,No,690.640342447775,26989.3943527933
No,No,781.667785915406,49427.5177211641
No,No,652.202761375539,36348.2962358233
No,No,762.923197677572,50293.8722536696
No,Yes,843.642431501666,17992.3171675151
No,Yes,1316.21098311729,16327.6259820021
No,Yes,559.903182577809,9357.75924827898
No,No,355.030065741944,52926.7777630445
No,No,1635.20290200127,31541.094039298
No,No,696.895693166017,63952.3134935061
No,No,444.042702686403,47857.7146122207
