% This is an artificial data set used in Friedman (1991) and also
% described in Breiman (1996,p.139). The cases are generated using the
% following method: Generate the values of 10 attributes, X1, ..., X10
% independently each of which uniformly distributed over [0,1]. Obtain
% the value of the target variable Y using the equation:
%
% Y = 10 * sin(pi * X1 * X2) + 20 * (X3 - 0.5)^2 + 10 * X4 + 5 * X5 + sigma(0,1)
%
% Source: collection of regression datasets by Luis Torgo (ltorgo@ncc.up.pt) at
% http://www.ncc.up.pt/~ltorgo/Regression/DataSets.html
% Original source: Breiman (1996, p.139). 
% Characteristics: 40768 cases, 11 continuous attributes 
%
% References
% 
% BREIMAN, L. (1996): Bagging Predictors. Machine Learning, 24(3), 123--140. Kluwer Academic Publishers.
% FRIEDMAN, J. (1991): Multivariate Adaptative Regression Splines. Annals of Statistics, 19:1, 1--141.

@relation fried

@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute Y numeric

@data
0.389,0.465,0.853,0.099,0.778,0.624,0.707,0.452,0.228,0.372,12.096
0.707,0.494,0.138,0.480,0.842,0.095,0.408,0.373,0.043,0.857,18.789
0.290,0.739,0.674,0.390,0.636,0.282,0.641,0.450,0.777,0.342,13.346
0.361,0.314,0.813,0.168,0.983,0.202,0.704,0.359,0.176,0.942,12.081
0.175,0.829,0.986,0.280,0.101,0.590,0.880,0.364,0.453,0.305,11.635
0.545,0.811,0.844,0.155,0.131,0.759,0.483,0.872,0.337,0.190,15.947
0.289,0.066,0.691,0.398,0.850,0.078,0.450,0.753,0.180,0.887,9.916
0.998,0.840,0.936,0.344,0.716,0.759,0.616,0.906,0.645,0.319,13.317
0.709,0.345,0.627,0.268,0.718,0.495,0.836,0.373,0.414,0.774,13.475
0.436,0.611,0.440,0.426,0.706,0.807,0.397,0.277,0.641,0.094,13.274
0.399,0.107,0.500,0.045,0.856,0.699,0.854,0.985,0.744,0.227,5.918
0.625,0.914,0.980,0.671,0.069,0.919,0.997,0.447,0.200,0.379,20.521
0.266,0.647,0.165,0.163,0.004,0.939,0.283,1.000,0.759,0.375,9.415
0.245,0.954,0.299,0.926,0.194,0.911,0.406,0.242,0.615,0.029,17.538
0.803,0.892,0.794,0.863,0.916,0.170,0.129,0.447,0.941,0.377,22.669
0.854,0.560,0.367,0.764,0.041,0.683,0.777,0.176,0.283,0.783,18.413
0.828,0.684,0.383,0.237,0.222,0.966,0.192,0.291,0.726,0.351,12.649
0.916,0.985,0.903,0.900,0.347,0.546,0.926,0.192,0.839,0.004,16.194
0.167,0.171,0.111,0.394,0.393,0.153,0.528,0.808,0.734,0.979,9.407
0.263,0.669,0.911,0.526,0.555,0.358,0.250,0.044,0.907,0.823,15.652
0.993,0.122,0.570,0.511,0.888,0.876,0.303,0.157,0.717,0.084,11.480
0.526,0.810,0.593,0.421,0.104,0.487,0.724,0.946,0.912,0.104,15.548
0.395,0.121,0.472,0.737,0.982,0.898,0.883,0.786,0.686,0.033,13.953
0.697,0.536,0.541,0.708,0.879,0.990,0.383,0.777,0.929,0.457,23.441
0.265,0.999,0.978,0.911,0.142,0.300,0.651,0.913,0.582,0.492,21.839
0.931,0.181,0.225,0.133,0.955,0.948,0.070,0.640,0.151,0.039,12.350
0.915,0.218,0.376,0.093,0.177,0.026,0.916,0.488,0.838,0.365,8.515
0.188,0.292,0.780,0.504,0.450,0.361,0.465,0.860,0.981,0.453,9.923
0.189,0.171,0.069,0.952,0.738,0.424,0.457,0.036,0.541,0.238,17.218
0.023,0.902,0.892,0.275,0.052,0.981,0.438,0.704,0.703,0.681,7.789
0.592,0.734,0.033,0.684,0.597,0.179,0.672,0.690,0.263,0.194,25.308
0.733,0.688,0.636,0.707,0.347,0.498,0.537,0.452,0.670,0.045,17.512
0.138,0.315,0.341,0.256,0.745,0.583,0.948,0.122,0.889,0.077,7.153
0.652,0.102,0.463,0.929,0.789,0.770,0.223,0.412,0.583,0.652,14.953
0.603,0.341,0.765,0.222,0.258,0.799,0.037,0.811,0.126,0.149,10.226
0.250,0.688,0.392,0.095,0.777,0.368,0.102,0.136,0.820,0.418,9.350
0.597,0.269,0.958,0.221,0.415,0.790,0.391,0.124,0.812,0.449,13.325
1.000,0.537,0.988,0.658,0.703,0.841,0.156,0.497,0.753,0.498,23.577
0.081,0.029,0.150,0.039,0.116,0.485,0.633,0.285,0.387,0.850,3.839
0.337,0.560,0.972,0.555,0.207,0.811,0.152,0.917,0.138,0.396,18.082
0.194,0.231,0.042,0.168,0.316,0.367,0.309,0.526,0.795,0.045,8.261
0.221,0.997,0.366,0.468,0.604,0.424,0.842,0.439,0.707,0.666,14.822
0.887,0.302,0.092,0.483,0.607,0.419,0.868,0.023,0.525,0.525,17.951
0.253,0.409,0.906,0.660,0.158,0.238,0.267,0.417,0.457,0.572,15.514
0.057,0.690,0.975,0.361,0.211,0.989,0.556,0.894,0.454,0.425,11.700
0.026,0.068,0.236,0.552,0.919,0.228,0.754,0.549,0.594,0.328,12.010
0.453,0.674,0.672,0.038,0.506,0.110,0.535,0.377,0.815,0.522,11.129
0.953,0.560,0.979,0.847,0.870,0.395,0.920,0.982,0.032,0.741,25.076
0.152,0.405,0.814,0.720,0.380,0.537,0.776,0.043,0.460,0.917,15.981
0.236,0.211,0.572,0.783,0.772,0.328,0.222,0.675,0.101,0.081,12.652
0.269,0.267,0.417,0.484,0.689,0.289,0.085,0.111,0.179,0.415,10.499
0.338,0.791,0.466,0.137,0.175,0.681,0.791,0.326,0.703,0.518,9.692
0.041,0.229,0.304,0.681,0.151,0.104,0.664,0.643,0.490,0.360,9.411
0.658,0.690,0.431,0.583,0.988,0.801,0.522,0.901,0.438,0.214,21.899
0.257,0.717,0.634,0.123,0.669,0.905,0.116,0.688,0.470,0.242,11.791
0.467,0.568,0.650,0.919,0.186,0.603,0.087,0.776,0.065,0.150,18.308
0.261,0.440,0.855,0.822,0.708,0.821,0.688,0.105,0.115,0.453,18.619
0.847,0.022,0.703,0.494,0.821,0.523,0.041,0.082,0.311,0.614,9.466
0.295,0.446,0.550,0.214,0.857,0.347,0.707,0.462,0.137,0.795,11.358
0.499,0.487,0.288,0.810,0.711,0.149,0.363,0.620,0.337,0.971,19.431
0.094,0.763,0.669,0.785,0.473,0.943,0.185,0.755,0.547,0.015,11.563
0.151,0.337,0.940,0.027,0.803,0.868,0.018,0.279,0.719,0.574,10.215
0.395,0.103,0.924,0.612,0.717,0.832,0.285,0.529,0.239,0.086,13.848
0.650,0.691,0.773,0.084,0.698,0.993,0.440,0.990,0.204,0.061,15.307
0.409,0.116,0.578,0.715,0.510,0.996,0.912,0.411,0.898,0.186,10.913
0.839,0.176,0.147,0.241,0.004,0.673,0.458,0.930,0.873,0.058,9.883
0.814,0.361,0.375,0.958,0.190,0.342,0.679,0.619,0.647,0.450,17.681
0.614,0.333,0.907,0.302,0.405,0.329,0.942,0.659,0.491,0.776,13.091
0.305,0.544,0.631,0.739,0.551,0.857,0.983,0.633,0.324,0.097,15.622
0.872,0.312,0.302,0.506,0.567,0.976,0.092,0.669,0.384,0.895,16.101
0.890,0.802,0.213,0.111,0.297,0.292,0.999,0.854,0.073,0.912,11.903
0.475,0.479,0.152,0.610,0.540,0.414,0.472,0.286,0.646,0.022,17.539
0.980,0.170,0.512,0.190,0.810,0.457,0.906,0.224,0.560,0.175,8.313
0.716,0.121,0.450,0.392,0.051,0.542,0.317,0.623,0.167,0.798,7.148
0.537,0.088,0.944,0.927,0.561,0.885,0.982,0.163,0.042,0.914,17.655
0.034,0.601,0.577,0.669,0.338,0.723,0.617,0.508,0.310,0.523,7.606
0.634,0.931,0.223,0.222,0.077,0.150,0.062,0.150,0.385,0.860,13.614
0.101,0.641,0.054,0.526,0.812,0.458,0.480,0.460,0.630,0.141,13.182
0.332,0.142,0.598,0.505,0.729,0.289,0.464,0.971,0.386,0.102,11.046
0.065,0.116,0.657,0.975,0.597,0.765,0.562,0.100,0.187,0.131,12.360
0.059,0.619,0.504,0.486,0.649,0.691,0.605,0.831,0.359,0.393,9.261
0.241,0.579,0.302,0.919,0.427,0.737,0.260,0.895,0.826,0.049,16.403
0.272,0.348,0.498,0.561,0.711,0.096,0.956,0.295,0.786,0.887,14.602
0.108,0.920,0.378,0.858,0.318,0.947,0.089,0.421,0.562,0.160,14.387
0.665,0.394,0.683,0.147,0.119,0.504,0.606,0.829,0.502,0.567,8.951
0.315,0.912,0.677,0.240,0.339,0.526,0.658,0.717,0.336,0.840,13.847
0.327,0.976,0.667,0.272,0.104,0.463,0.856,0.851,0.423,0.664,12.503
0.464,0.891,0.628,0.889,0.783,0.609,0.658,0.930,0.278,0.777,21.184
0.337,0.048,0.144,0.101,0.396,0.182,0.069,0.596,0.178,0.286,6.412
0.443,0.761,0.708,0.797,0.217,0.780,0.940,0.605,0.999,0.682,17.287
0.829,0.948,0.452,0.058,0.887,0.389,0.956,0.639,0.979,0.294,11.584
0.123,0.462,0.988,0.646,0.363,0.699,0.539,0.866,0.842,0.509,14.596
0.781,0.885,0.348,0.204,0.055,0.478,0.142,0.385,0.930,0.394,11.497
0.803,0.586,0.195,0.854,0.784,0.062,0.839,0.176,0.224,0.369,24.028
0.469,0.865,0.047,0.116,0.712,0.890,0.176,0.382,0.967,0.409,19.099
0.672,0.612,0.216,0.215,0.897,0.727,0.675,0.127,0.185,0.072,18.176
0.461,0.417,0.056,0.035,0.329,0.536,0.419,0.543,0.005,0.993,10.591
0.105,0.947,0.455,0.237,0.122,0.470,0.674,0.729,0.207,0.349,6.883
0.733,0.663,0.057,0.342,0.256,0.059,0.645,0.841,0.694,0.478,16.405
0.555,0.779,0.148,0.617,0.482,0.529,0.645,0.356,0.246,0.422,21.580
0.804,0.771,0.180,0.350,0.228,0.903,0.795,0.467,0.079,0.295,13.405
0.135,0.809,0.936,0.121,0.193,0.653,0.070,0.126,0.161,0.490,9.632
0.026,0.446,0.988,0.993,0.986,0.625,0.627,0.328,0.567,0.673,19.319
0.311,0.433,0.903,0.577,0.306,0.513,0.861,0.595,0.257,0.314,14.840
0.656,0.912,0.971,0.616,0.457,0.151,0.630,0.170,0.549,0.105,21.526
0.660,0.305,0.661,0.907,0.330,0.134,0.905,0.085,0.435,0.663,17.513
0.566,0.362,0.829,0.908,0.203,0.714,0.122,0.257,0.066,0.002,17.889
0.969,0.039,0.165,0.326,0.817,0.843,0.289,0.277,0.270,0.256,10.020
0.881,0.508,0.836,0.404,0.076,0.696,0.771,0.082,0.515,0.418,17.110
0.269,0.526,0.840,0.496,0.409,0.380,0.996,0.453,0.605,0.234,14.634
0.405,0.954,0.059,0.942,0.974,0.624,0.755,0.415,0.720,0.381,28.394
0.752,0.657,0.742,0.177,0.840,0.407,0.768,0.597,0.505,0.708,15.662
0.422,0.544,0.801,0.867,0.869,0.992,0.307,0.276,0.314,0.479,21.906
0.465,0.754,0.031,0.301,0.557,0.438,0.946,0.783,0.186,0.263,20.313
0.958,0.729,0.811,0.326,0.743,0.738,0.038,0.851,0.525,0.794,16.116
0.657,0.066,0.446,0.442,0.896,0.500,0.735,0.140,0.094,0.152,9.836
0.095,0.069,0.693,0.447,0.863,0.583,0.964,0.253,0.872,0.624,8.276
0.814,0.319,0.027,0.449,0.993,0.794,0.661,0.530,0.521,0.828,20.941
0.103,0.418,0.897,0.703,0.325,0.790,0.544,0.575,0.875,0.432,13.390
0.598,0.785,0.047,0.006,0.735,0.545,0.871,0.614,0.352,0.390,18.040
0.241,0.766,0.560,0.880,0.041,0.698,0.764,0.210,0.652,0.548,14.026
0.332,0.024,0.472,0.335,0.918,0.882,0.135,0.006,0.630,0.912,7.470
0.935,0.136,0.177,0.625,0.841,0.655,0.974,0.001,0.450,0.443,16.783
0.428,0.949,0.777,0.880,0.298,0.196,0.899,0.224,0.014,0.558,21.146
0.132,0.007,0.439,0.308,0.124,0.722,0.507,0.554,0.560,0.294,4.309
0.325,0.677,0.067,0.308,0.074,0.634,0.514,0.555,0.253,0.016,14.381
0.226,0.878,0.425,0.474,0.257,0.179,0.195,0.364,0.627,0.959,11.927
0.790,0.707,0.589,0.724,0.730,0.360,0.272,0.207,0.342,0.519,21.225
0.144,0.985,0.640,0.613,0.614,0.064,0.507,0.744,0.643,0.070,12.882
0.863,0.996,0.003,0.442,0.750,0.875,0.597,0.104,0.658,0.218,16.288
0.512,0.352,0.063,0.388,0.065,0.133,0.441,0.515,0.149,0.663,13.237
0.487,0.713,0.590,0.016,0.489,0.746,0.925,0.120,0.484,0.111,10.132
0.069,0.052,0.507,0.297,0.004,0.593,0.317,0.047,0.407,0.679,2.826
0.748,0.892,0.877,0.517,0.130,0.744,0.808,0.315,0.059,0.702,17.707
0.772,0.791,0.586,0.262,0.235,0.404,0.472,0.763,0.069,0.932,12.441
0.998,0.595,0.699,0.357,0.575,0.087,0.438,0.501,0.889,0.954,16.494
0.086,0.527,0.042,0.191,0.854,0.072,0.543,0.030,0.742,0.333,12.802
0.583,0.508,0.628,0.112,0.223,0.292,0.345,0.852,0.149,0.153,10.133
0.745,0.062,0.109,0.516,0.195,0.080,0.309,0.056,0.948,0.825,10.258
0.215,0.022,0.337,0.396,0.098,0.869,0.660,0.246,0.508,0.743,3.040
0.147,0.619,0.383,0.451,0.383,0.311,0.242,0.614,0.738,0.736,9.983
0.047,0.485,0.986,0.875,0.829,0.915,0.442,0.484,0.675,0.530,18.221
0.602,0.145,0.174,0.917,0.249,0.597,0.435,0.018,0.525,0.154,15.152
0.781,0.126,0.978,0.126,0.279,0.024,0.086,0.195,0.711,0.905,8.526
0.986,0.295,0.351,0.299,0.124,0.465,0.936,0.151,0.173,0.510,12.058
0.780,0.288,0.031,0.179,0.798,0.181,0.632,0.016,0.327,0.568,17.729
0.183,0.921,0.656,0.987,0.016,0.402,0.362,0.409,0.894,0.880,15.974
0.499,0.941,0.425,0.101,0.630,0.232,0.377,0.551,0.468,0.717,15.723
0.314,0.749,0.767,0.292,0.446,0.712,0.201,0.982,0.108,0.086,13.266
0.515,0.602,0.797,0.508,0.413,0.399,0.693,0.044,0.343,0.467,15.692
0.932,0.868,0.019,0.192,0.703,0.609,0.614,0.488,0.021,0.802,15.129
0.279,0.911,0.927,0.254,0.822,0.005,0.926,0.582,0.569,0.585,17.170
0.986,0.348,0.757,0.652,0.532,0.287,0.871,0.369,0.310,0.735,19.197
0.699,0.075,0.627,0.094,0.811,0.126,0.875,0.642,0.934,0.379,8.219
0.091,0.292,0.274,0.382,0.467,0.679,0.170,0.686,0.288,0.084,7.171
0.140,0.483,0.950,0.882,0.750,0.769,0.962,0.664,0.274,0.888,18.545
0.375,0.397,0.198,0.288,0.409,0.709,0.807,0.085,0.997,0.924,10.403
0.667,0.653,0.002,0.759,0.411,0.943,0.230,0.101,0.470,0.780,24.434
0.516,0.352,0.818,0.517,0.592,0.219,0.314,0.125,0.251,0.126,16.315
0.080,0.172,0.463,0.737,0.119,0.586,0.265,0.435,0.121,0.409,9.437
0.493,0.085,0.090,0.493,0.590,0.730,0.213,0.164,0.046,0.796,13.628
0.192,0.465,0.353,0.728,0.125,0.323,0.611,0.019,0.728,0.535,13.683
0.620,0.617,0.541,0.719,0.719,0.724,0.655,0.168,0.250,0.917,21.947
0.332,0.743,0.686,0.916,0.017,0.487,0.267,0.783,0.135,0.953,18.707
0.470,0.062,0.282,0.595,0.720,0.971,0.097,0.865,0.566,0.646,10.849
0.018,0.136,0.722,0.987,0.423,0.544,0.953,0.446,0.532,0.622,13.891
0.115,0.704,0.434,0.648,0.811,0.857,0.654,0.219,0.746,0.938,14.584
0.484,0.609,0.932,0.542,0.562,0.290,0.824,0.444,0.061,0.602,19.402
0.320,0.039,0.763,0.418,0.586,0.837,0.754,0.325,0.898,0.230,10.736
0.081,0.348,0.131,0.265,0.218,0.688,0.751,0.032,0.628,0.348,8.861
0.319,0.416,0.281,0.847,0.493,0.310,0.591,0.609,0.745,0.467,16.979
0.422,0.375,0.821,0.353,0.974,0.089,0.793,0.228,0.875,0.687,15.107
0.544,0.198,0.417,0.163,0.101,0.505,0.261,0.745,0.354,0.286,5.209
0.679,0.503,0.947,0.008,0.610,0.931,0.970,0.733,0.151,0.737,17.076
0.574,0.328,0.654,0.552,0.782,0.756,0.416,0.992,0.586,0.667,17.255
0.317,0.068,0.100,0.728,0.076,0.395,0.811,0.092,0.938,0.431,10.302
0.741,0.332,0.941,0.686,0.153,0.608,0.486,0.908,0.283,0.104,16.210
0.520,0.313,0.541,0.416,0.103,0.647,0.845,0.262,0.426,0.527,8.181
0.032,0.293,0.038,0.392,0.677,0.505,0.894,0.573,0.076,0.024,11.956
0.573,0.543,0.276,0.427,0.164,0.738,0.067,0.721,0.272,0.055,14.104
0.811,0.227,0.219,0.805,0.472,0.486,0.631,0.042,0.671,0.988,16.418
0.258,0.196,0.627,0.368,0.700,0.641,0.327,0.480,0.088,0.574,8.645
0.481,0.764,0.868,0.324,0.755,0.275,0.588,0.130,0.546,0.649,18.099
0.404,0.830,0.358,0.389,0.682,0.719,0.111,0.788,0.293,0.187,15.971
0.761,0.837,0.861,0.893,0.536,0.109,0.652,0.928,0.355,0.519,22.464
0.045,0.318,0.372,0.183,0.410,0.629,0.435,0.907,0.393,0.024,3.497
0.066,0.737,0.725,0.781,0.937,0.822,0.782,0.136,0.302,0.560,14.399
0.752,0.453,0.094,0.421,0.901,0.988,0.562,0.043,0.807,0.675,22.159
0.999,0.754,0.029,0.617,0.747,0.293,0.942,0.239,0.381,0.785,21.669
0.362,0.044,0.764,0.875,0.663,0.956,0.143,0.904,0.741,0.602,14.027
0.495,0.031,0.140,0.792,0.720,0.075,0.595,0.853,0.177,0.223,15.454
0.096,0.506,0.135,0.570,0.476,0.869,0.893,0.959,0.696,0.421,12.344
0.201,0.139,0.960,0.742,0.879,0.181,0.741,0.497,0.881,0.633,16.943
0.489,0.051,0.094,0.901,0.576,0.575,0.329,0.358,0.975,0.722,18.507
0.015,0.957,0.196,0.577,0.362,0.977,0.950,0.313,0.357,0.120,11.260
0.661,0.402,0.004,0.499,0.529,0.669,0.461,0.181,0.256,0.851,20.580
0.704,0.881,0.103,0.644,0.556,0.652,0.158,0.293,0.863,0.340,21.471
0.061,0.757,0.178,0.379,0.518,0.478,0.221,0.099,0.280,0.021,9.772
0.518,0.399,0.032,0.118,0.297,0.897,0.398,0.887,0.938,0.032,13.110
0.085,0.414,0.771,0.746,0.468,0.483,0.440,0.635,0.212,0.574,13.127
0.551,0.501,0.814,0.170,0.291,0.285,0.943,0.556,0.313,0.973,11.325
0.877,0.407,0.076,0.537,0.718,0.974,0.825,0.529,0.410,0.513,20.091
0.157,0.713,0.366,0.524,0.817,0.681,0.021,0.230,0.332,0.394,12.692
0.708,0.226,0.704,0.925,0.024,0.304,0.325,0.843,0.242,0.275,14.114
0.393,0.690,0.588,0.985,0.872,0.810,0.842,0.776,0.285,0.370,22.175
0.301,0.769,0.252,0.692,0.327,0.539,0.113,0.664,0.165,0.979,17.891
0.150,0.440,0.726,0.668,0.225,0.537,0.511,0.886,0.265,0.142,13.015
0.162,0.881,0.855,0.680,0.209,0.619,0.132,0.289,0.003,0.368,15.546
0.892,0.710,0.391,0.411,0.641,0.973,0.367,0.518,0.846,0.554,16.607
0.409,0.433,0.737,0.062,0.905,0.147,0.422,0.814,0.505,0.092,13.055
0.078,0.950,0.760,0.602,0.378,0.663,0.033,0.817,0.372,0.673,13.382
0.386,0.714,0.253,0.366,0.030,0.196,0.175,0.324,0.765,0.490,12.111
0.159,0.383,0.921,0.431,0.317,0.582,0.724,0.273,0.898,0.060,13.303
0.304,0.437,0.726,0.729,0.097,0.990,0.700,0.090,0.502,0.143,12.599
0.117,0.484,0.001,0.848,0.402,0.181,0.665,0.074,0.507,0.244,16.226
0.357,0.779,0.593,0.098,0.190,0.268,0.218,0.978,0.580,0.957,9.093
0.620,0.654,0.471,0.842,0.516,0.958,0.652,0.039,0.752,0.005,19.291
0.597,0.772,0.096,0.861,0.351,0.510,0.893,0.813,0.245,0.562,21.860
0.144,0.868,0.140,0.038,0.099,0.039,0.835,0.311,0.997,0.301,7.022
0.192,0.290,0.279,0.979,0.069,0.571,0.714,0.831,0.314,0.316,14.543
0.163,0.565,0.746,0.412,0.486,0.992,0.236,0.541,0.751,0.108,10.560
0.577,0.767,0.035,0.252,0.230,0.810,0.767,0.387,0.041,0.512,18.854
0.354,0.870,0.828,0.480,0.519,0.271,0.277,0.648,0.050,0.647,18.283
0.376,0.727,0.237,0.129,0.943,0.187,0.749,0.893,0.761,0.901,12.333
0.939,0.038,0.077,0.912,0.223,0.220,0.521,0.259,0.722,0.915,14.854
0.463,0.532,0.103,0.817,0.648,0.962,0.277,0.441,0.006,0.752,20.101
0.164,0.649,0.642,0.878,0.419,0.169,0.277,0.163,0.642,0.219,14.567
0.313,0.080,0.467,0.508,0.020,0.374,0.243,0.071,0.551,0.070,4.208
0.341,0.618,0.266,0.316,0.964,0.383,0.899,0.275,0.002,0.239,13.777
0.499,0.248,0.142,0.902,0.803,0.743,0.781,0.858,0.770,0.994,18.398
0.214,0.735,0.993,0.716,0.630,0.835,0.319,0.782,0.314,0.417,20.353
0.843,0.121,0.561,0.567,0.319,0.483,0.132,0.773,0.651,0.069,10.173
0.239,0.516,0.679,0.322,0.541,0.527,0.548,0.821,0.324,0.637,9.495
0.692,0.711,0.085,0.329,0.400,0.950,0.020,0.361,0.979,0.246,19.303
0.562,0.526,0.909,0.808,0.083,0.086,0.325,0.694,0.005,0.504,20.285
0.796,0.600,0.343,0.123,0.981,0.752,0.746,0.959,0.694,0.687,16.889
0.403,0.034,0.869,0.188,0.969,0.283,0.700,0.934,0.815,0.658,9.203
0.907,0.226,0.709,0.841,0.614,0.265,0.335,0.574,0.090,0.769,19.523
0.091,0.632,0.159,0.707,0.528,0.852,0.489,0.205,0.389,0.080,14.174
0.206,0.605,0.556,0.576,0.937,0.917,0.162,0.724,0.250,0.159,14.584
0.967,0.050,0.136,0.461,0.154,0.159,0.664,0.416,0.310,0.106,9.396
0.172,0.154,0.905,0.651,0.611,0.305,0.992,0.395,0.429,0.297,13.752
0.485,0.454,0.737,0.438,0.371,0.187,0.845,0.624,0.965,0.872,12.448
0.528,0.862,0.436,0.525,0.294,0.385,0.017,0.177,0.884,0.412,17.516
0.264,0.753,0.958,0.346,0.426,0.218,0.095,0.301,0.906,0.462,15.235
0.204,0.340,0.801,0.956,0.115,0.779,0.195,0.505,0.611,0.318,13.764
0.366,0.538,0.692,0.597,0.248,0.859,0.163,0.156,0.551,0.980,14.687
0.216,0.953,0.391,0.762,0.949,0.794,0.419,0.383,0.255,0.354,17.841
0.161,0.810,0.072,0.600,0.462,0.898,0.423,0.718,0.103,0.120,15.064
0.593,0.857,0.610,0.567,0.913,0.340,0.558,0.653,0.954,0.860,19.909
0.322,0.359,0.334,0.225,0.279,0.056,0.084,0.270,0.424,0.629,8.494
0.620,0.815,0.320,0.931,0.249,0.615,0.153,0.845,0.442,0.691,21.696
0.549,0.713,0.868,0.419,0.399,0.676,0.438,0.653,0.607,0.998,19.125
0.504,0.922,0.306,0.561,0.915,0.076,0.885,0.958,0.557,0.019,21.866
0.917,0.340,0.058,0.161,0.282,0.579,0.760,0.353,0.210,0.820,13.698
0.640,0.198,0.852,0.806,0.666,0.988,0.347,0.681,0.906,0.185,16.876
0.241,0.324,0.595,0.019,0.648,0.617,0.388,0.114,0.955,0.575,7.575
0.641,0.890,0.505,0.658,0.503,0.945,0.636,0.185,0.898,0.766,18.049
0.186,0.585,0.261,0.698,0.352,0.958,0.956,0.717,0.426,0.930,13.045
0.719,0.634,0.710,0.595,0.553,0.110,0.129,0.046,0.387,0.445,19.691
0.606,0.888,0.467,0.227,0.580,0.791,0.611,0.998,0.298,0.939,14.930
0.448,0.795,0.476,0.383,0.567,0.808,0.133,0.728,0.747,0.395,17.105
0.012,0.400,0.514,0.470,0.045,0.436,0.146,0.787,0.676,0.181,4.630
0.287,0.923,0.108,0.006,0.772,0.958,0.543,0.803,0.501,0.853,15.362
0.811,0.768,0.484,0.911,0.841,0.693,0.851,0.571,0.204,0.914,21.851
0.172,0.301,0.347,0.734,0.180,0.786,0.674,0.142,0.369,0.949,10.341
0.740,0.350,0.348,0.647,0.586,0.723,0.712,0.506,0.967,0.415,17.788
0.069,0.637,0.445,0.578,0.306,0.052,0.447,0.460,0.860,0.375,7.722
0.844,0.890,0.326,0.471,0.258,0.934,0.115,0.954,0.296,0.583,16.082
0.619,0.391,0.349,0.892,0.696,0.197,0.050,0.861,0.629,0.113,19.872
0.024,0.865,0.558,0.409,0.980,0.184,0.099,0.608,0.670,0.842,9.676
0.225,0.404,0.190,0.865,0.006,0.375,0.324,0.064,0.414,0.762,12.251
0.409,0.995,0.718,0.429,0.936,0.902,0.317,0.528,0.214,0.283,19.277
0.943,0.249,0.301,0.748,0.208,0.068,0.443,0.287,0.177,0.503,16.710
0.974,0.232,0.167,0.282,0.236,0.532,0.115,0.621,0.234,0.853,13.288
0.487,0.182,0.379,0.429,0.290,0.919,0.032,0.056,0.921,0.478,7.313
0.888,0.868,0.052,0.151,0.759,0.428,0.270,0.413,0.903,0.127,17.698
0.586,0.593,0.968,0.292,0.356,0.770,0.532,0.942,0.936,0.654,18.196
0.083,0.019,0.921,0.238,0.766,0.980,0.264,0.184,0.549,0.492,9.823
0.797,0.975,0.478,0.452,0.684,0.851,0.133,0.369,0.901,0.017,13.631
0.638,0.872,0.725,0.970,0.564,0.051,0.233,0.612,0.041,0.330,22.544
0.337,0.258,0.736,0.624,0.491,0.543,0.694,0.453,0.881,0.151,11.540
0.564,0.466,0.594,0.125,0.847,0.433,0.026,0.993,0.285,0.641,13.632
0.885,0.821,0.475,0.558,0.577,0.498,0.736,0.502,0.482,0.746,15.926
0.929,0.478,0.970,0.711,0.752,0.543,0.541,0.608,0.118,0.915,24.858
0.820,0.503,0.354,0.487,0.856,0.757,0.774,0.411,0.283,0.008,20.029
0.978,0.543,0.594,0.827,0.438,0.479,0.809,0.059,0.340,0.677,20.777
0.294,0.786,0.329,0.023,0.476,0.357,0.508,0.071,0.538,0.131,10.319
0.256,0.103,0.536,0.562,0.556,0.841,0.482,0.893,0.836,0.721,8.902
0.575,0.152,0.651,0.387,0.889,0.371,0.117,0.046,0.525,0.495,11.518
0.206,0.958,0.501,0.042,0.650,0.768,0.683,0.573,0.941,0.761,10.188
0.105,0.960,0.717,0.491,0.902,0.185,0.193,0.171,0.714,0.308,12.034
0.134,0.573,0.052,0.861,0.920,0.260,0.937,0.871,0.542,0.836,20.126
0.974,0.449,0.806,0.313,0.384,0.922,0.053,0.309,0.412,0.948,16.865
0.510,0.066,0.907,0.388,0.281,0.117,0.837,0.379,0.396,0.972,9.967
0.161,0.050,0.422,0.539,0.585,0.110,0.604,0.810,0.768,0.269,8.258
0.311,0.961,0.729,0.412,0.986,0.927,0.688,0.952,0.570,0.675,16.760
0.843,0.745,0.930,0.123,0.294,0.009,0.316,0.450,0.023,0.075,16.891
0.936,0.855,0.115,0.052,0.923,0.465,0.301,0.923,0.874,0.848,13.364
0.416,0.800,0.722,0.775,0.084,0.496,0.444,0.955,0.021,0.927,17.493
0.316,0.597,0.713,0.551,0.930,0.326,0.298,0.422,0.197,0.358,17.836
0.369,0.954,0.063,0.668,0.478,0.246,0.515,0.826,0.787,0.516,21.486
0.929,0.915,0.842,0.530,0.482,0.052,0.727,0.361,0.713,0.556,13.577
0.354,0.648,0.657,0.973,0.423,0.446,0.520,0.456,0.312,0.427,18.174
0.479,0.402,0.867,0.168,0.092,0.966,0.813,0.110,0.212,0.628,9.381
